,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
255,"Dominguez Perez, Leinier","Artemiev, Vladislav",2758,2704,2021.08.31,rapid,1-0,
256,"Dominguez Perez, Leinier","Kobalia, Mikhail",2565,2581,2001.01.18,,1-0,B42
257,"Dominguez Perez, Leinier","Carlsen, Magnus",2763,2882,2019.08.14,blitz,1-0,B33
258,"Le, Quang Liem","Dominguez Perez, Leinier",2717,2710,2011.10.25,,1-0,D16
259,"Dominguez Perez, Leinier","Shankland, Sam",2758,2709,2021.08.25,,1/2-1/2,B90
260,"Artemiev, Vladislav","Dominguez Perez, Leinier",2704,2758,2021.09.01,rapid,1-0,
261,"Dominguez Perez, Leinier","Borges Matos, Juan",2508,2435,2000.??.??,tourn,1/2-1/2,B47
262,"Dominguez Perez, Leinier","Pogorelov, Ruslan",2565,2429,2001.01.27,swiss,1-0,C18
263,"Robson, Ray","Dominguez Perez, Leinier",2673,2758,2020.10.27,,1/2-1/2,C67
264,"Dominguez Perez, Leinier","Leko, Peter",2712,2739,2010.01.19,tourn,1/2-1/2,C89
265,"Nogueiras Santiago, Jesus","Dominguez Perez, Leinier",2552,2678,2007.05.20,,1/2-1/2,D85
266,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2779,2739,2018.08.02,,1-0,C50
267,"Abasov, Nijat","Dominguez Perez, Leinier",2632,2763,2019.09.15,,0-1,A45
268,"Dominguez Perez, Leinier","Amanov, Mesgen",2716,2493,2010.09.22,team-swiss,1-0,B80
269,"Dominguez Perez, Leinier","Leon Hoyos, Manuel",2678,2454,2007.05.30,,1-0,B38
270,"He, Anthony","Dominguez Perez, Leinier",2246,2739,2018.01.25,,1/2-1/2,C53
271,"Russek Libni, Guil","Dominguez Perez, Leinier",2374,2596,2001.12.19,swiss,1/2-1/2,A05
272,"Oliveira, Joao","Dominguez Perez, Leinier",2375,2505,1999.??.??,,0-1,D14
273,"Dominguez Perez, Leinier","Giri, Anish",2754,2734,2013.12.15,rapid,1-0,A25
274,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,1/2-1/2,A48
275,"Sasikiran, Krishnan","Dominguez Perez, Leinier",2692,2647,2006.05.31,team,1/2-1/2,D27
276,"Jakovenko, Dmitry","Dominguez Perez, Leinier",2742,2729,2015.05.02,team-swiss,1/2-1/2,D32
277,"Dominguez Perez, Leinier","Korneev, Oleg",2658,2611,2005.04.02,tourn,1/2-1/2,C42
278,"Vega Chirino, Lemay","Dominguez Perez, Leinier",2200,2190,1997.??.??,tourn,1-0,B67
279,"Maghsoodloo, Parham","Dominguez Perez, Leinier",2676,2758,2020.07.11,k.o. (rapid),1/2-1/2,A06
280,"Dominguez Perez, Leinier","Kazhgaleyev, Murtas",2758,2569,2019.12.29,blitz,0-1,C17
281,"Dominguez Perez, Leinier","Mihajlov, Sebastian",2763,2383,2019.09.27,blitz,1-0,
282,"Grischuk, Alexander","Dominguez Perez, Leinier",2759,2763,2019.09.22,,1-0,A14
283,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.06.09,,0-1,
284,"Dominguez Perez, Leinier","Aronian, Levon",2719,2786,2009.11.17,,1/2-1/2,C60
285,"Mihajlov, Sebastian","Dominguez Perez, Leinier",2387,2763,2020.01.30,blitz,1-0,B09
286,"Dominguez Perez, Leinier","Carlsen, Magnus",2758,2847,2021.08.29,rapid,1/2-1/2,
287,"Nogueiras Santiago, Jesus","Dominguez Perez, Leinier",2540,2479,1999.06.05,,1-0,A16
288,"Munoz Sanchez, Miguel","Dominguez Perez, Leinier",2442,2607,2003.10.22,tourn,1/2-1/2,B53
289,"Dominguez Perez, Leinier","Wang, Hao",2743,2688,2019.05.17,blitz,1-0,
290,"Dominguez Perez, Leinier","Polgar, Judit",2719,2680,2009.11.18,tourn (blitz),1-0,B41
291,"Delgado Ramirez, Neuris","Dominguez Perez, Leinier",2481,2556,2001.05.06,tourn,1/2-1/2,B52
292,"Dominguez Perez, Leinier","Eljanov, Pavel",2746,2718,2015.06.24,swiss,1-0,C84
293,"Van Foreest, Jorden","Dominguez Perez, Leinier",2698,2758,2021.08.29,rapid,1-0,
294,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.05.27,,0-1,
295,"Grischuk, Arina","Dominguez Perez, Leinier",2779,2723,2013.06.02,,1/2-1/2,D70
296,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2677,2614,2007.01.31,k.o.,1-0,C82
297,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2693,2726,2011.05.15,swiss,1/2-1/2,C42
298,"Prieto Cabal, Angel","Dominguez Perez, Leinier",,2479,1999.??.??,swiss,0-1,A65
299,"Dominguez Perez, Leinier","Svidler, Peter",2713,2750,2010.03.20,,1/2-1/2,C99
300,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,0-1,A48
301,"Morovic Fernandez, Ivan","Dominguez Perez, Leinier",2551,2603,2003.05.08,tourn,1/2-1/2,D46
302,"Dominguez Perez, Leinier","Moradiabadi, Elshan",2719,2532,2011.08.28,k.o.,1-0,A13
303,"Carlsen, Magnus","Dominguez Perez, Leinier",2775,2708,2008.??.??,,1/2-1/2,B90
304,"Dominguez Perez, Leinier","Marin Perez, Adrian",2479,,1999.??.??,tourn,1-0,B83
305,"Filippov, Valerij","Dominguez Perez, Leinier",2615,2608,2002.12.20,k.o.,1-0,D23
306,"Dominguez Perez, Leinier","Yu, Yangyi",2746,2715,2015.06.17,swiss,0-1,E11
307,"Dominguez Perez, Leinier","Karjakin, Sergey",2739,2773,2017.08.15,tourn (rapid),1/2-1/2,C65
308,"Berg, Emanuel","Dominguez Perez, Leinier",2535,2608,2002.11.04,,1-0,B90
309,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2506,2528,1999.08.19,swiss,1/2-1/2,C42
310,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",,,2016.12.28,rapid,1/2-1/2,B12
311,"Fedoseev, Vladimir","Dominguez Perez, Leinier",2683,2750,2019.05.18,blitz,1-0,A08
312,"Perez Lopez, Marcos","Dominguez Perez, Leinier",,2479,1999.??.??,swiss,0-1,D13
313,"Wirig, Anthony","Dominguez Perez, Leinier",,,2000.10.??,,1-0,D12
314,"Artemiev, Vladislav","Dominguez Perez, Leinier",2704,2758,2021.08.31,rapid,1/2-1/2,
315,"Sargissian, Gabriel","Dominguez Perez, Leinier",2671,2757,2013.09.09,,1-0,A34
316,"Tsuboi, Edson Kenji","Dominguez Perez, Leinier",2345,2215,1998.??.??,,1/2-1/2,B92
317,"Caruana, Fabiano","Dominguez Perez, Leinier",2700,2716,2010.??.??,,1/2-1/2,D10
318,"Dominguez Perez, Leinier","Perdomo, Carlos Andres",2508,2411,2000.06.02,tourn,1/2-1/2,B42
319,"Dominguez Perez, Leinier","Wang, Hao",2758,2756,2019.12.28,rapid,1-0,C53
320,"Caruana, Fabiano","Dominguez Perez, Leinier",2652,2719,2009.11.26,k.o.,1/2-1/2,D87
321,"Dominguez Perez, Leinier","Obgolts, Erik",2758,2371,2020.11.17,swiss,0-1,B06
322,"Dominguez Perez, Leinier","Vescovi, Giovanni",2661,2645,2005.02.07,tourn,1-0,C98
323,"Radjabov, R.","Dominguez Perez, Leinier",2751,2719,2008.11.08,blitz,1/2-1/2,D00
324,"Dominguez Perez, Leinier","Azmaiparashvili, Zurab",2658,2671,2005.04.04,tourn,1/2-1/2,B19
325,"Moradiabadi, Elshan","Dominguez Perez, Leinier",2555,2758,2020.10.26,,1/2-1/2,D02
326,"Dominguez Perez, Leinier","Dreev, Aleksey",2612,2689,2004.06.27,k.o.,1/2-1/2,C10
327,"Dominguez Perez, Leinier","Yu, Yang",2717,2739,2009.02.26,tourn,1/2-1/2,C42
328,"Dominguez Perez, Leinier","Quesada Perez, Yuniesky",2594,2411,2002.03.31,tourn,1-0,B90
329,"Guseinov, Gadir","Dominguez Perez, Leinier",2643,2739,2017.01.11,,1-0,C68
330,"Dominguez Perez, Leinier","Damljanovic, Branko",2608,2550,2002.12.03,team,1/2-1/2,B57
331,"Kamsky, Gata","Dominguez Perez, Leinier",2683,2729,2015.05.04,team-swiss,1/2-1/2,C67
332,"Cheparinov, Ivan","Dominguez Perez, Leinier",2687,2723,2016.06.11,tourn,1/2-1/2,D37
333,"Dominguez Perez, Leinier","Abreu Delgado, Aryam",2556,2480,2001.05.10,tourn,1-0,B05
334,"Polgar, Judit","Dominguez Perez, Leinier",2699,2719,2011.09.06,k.o.,0-1,B90
335,"Dominguez Perez, Leinier","Delgado Ramirez, Neuris",2508,2443,2000.06.06,tourn,1/2-1/2,C42
336,"Dominguez Perez, Leinier","Patricio Iturrizaga B, Eduardo",2732,2641,2015.10.14,blitz,1/2-1/2,A36
337,"Harsha, B.","Dominguez Perez, Leinier",2509,2758,2020.11.24,,1-0,E25
338,"Dominguez Perez, Leinier","Leyva, Hector",2716,2393,2011.03.24,tourn,1-0,E11
339,"Kasimdzhanov, Rustam","Dominguez Perez, Leinier",2684,2725,2012.09.24,tourn,1/2-1/2,C67
340,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.06.09,,0-1,
341,"Dominguez Perez, Leinier","Caruana, Fabiano",2758,2806,2021.08.18,,1/2-1/2,C50
342,"Dominguez Perez, Leinier","Carlsen, Magnus",2683,2714,2007.11.30,k.o.,1/2-1/2,C96
343,"Dominguez Perez, Leinier","Jussupow, Artur",2647,2608,2006.05.30,,1-0,C18
344,"Hernandez Carmenate, Holden","Dominguez Perez, Leinier",2568,2695,2008.05.14,swiss,1/2-1/2,A33
345,"Dominguez Perez, Leinier","Goldin, Alexander",2585,2594,2001.08.18,swiss,1/2-1/2,C67
346,"Dominguez Perez, Leinier","Zumsande, Martin",2758,2465,2020.11.03,swiss,1-0,A13
347,"Perez Ponsa, Federico","Dominguez Perez, Leinier",2577,2739,2017.03.08,,1/2-1/2,C85
348,"Arencibia Rodriguez, Walter","Dominguez Perez, Leinier",2520,2479,1999.??.??,,1/2-1/2,A15
349,"Atabayev, Yusup","Dominguez Perez, Leinier",2453,2720,2016.09.08,,1/2-1/2,A45
350,"Dominguez Perez, Leinier","Carlsen, Magnus",2758,2863,2020.09.16,rapid,0-1,C41
351,"Gonzalez De La Torre, Santiago","Dominguez Perez, Leinier",2459,2720,2016.09.30,team-tourn,0-1,B90
352,"Ponomariov, Ruslan","Dominguez Perez, Leinier",2739,2719,2009.11.17,tourn (blitz),1-0,D27
353,"Dominguez Perez, Leinier","Dovliatov, Sanan",2719,2411,2011.08.08,team-schev,1-0,C67
354,"Dominguez Perez, Leinier","Onischuk, Alexander",2723,2660,2013.01.24,team-tourn,1/2-1/2,C44
355,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.12,match (blitz),1-0,E92
356,"Dominguez Perez, Leinier","Mamedov, Rauf",2732,2650,2016.03.03,swiss (rapid),1-0,D15
357,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2682,2768,2014.05.18,tourn,1/2-1/2,E36
358,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2745,2754,2013.12.12,rapid,1/2-1/2,B20
359,"Carlsen, Magnus","Dominguez Perez, Leinier",2881,2786,2021.04.24,,1-0,
360,"Dominguez Perez, Leinier","Johansen, Darryl K",2608,2512,2002.11.02,,1-0,C16
361,"Fedorchuk, Sergey A","Dominguez Perez, Leinier",2415,2585,1998.10.31,,0-1,B90
362,"Dominguez Perez, Leinier","Grigoriants, Sergey",2506,2413,1999.10.29,,1/2-1/2,B80
363,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2669,2658,2005.04.27,match,1-0,D47
364,"Sasikiran, Krishnan","Dominguez Perez, Leinier",2654,2610,2003.07.08,,1-0,D11
365,"Dominguez Perez, Leinier","Maghsoodloo, Parham",2758,2676,2020.07.11,k.o. (rapid),1-0,D85
366,"Hernandez Onna, Roman","Dominguez Perez, Leinier",2419,2479,1999.??.??,,1/2-1/2,D30
367,"Espinoza, Edgar","Dominguez Perez, Leinier",2290,2610,2003.12.15,team,0-1,B91
368,"Dominguez Perez, Leinier","Alekseev, Evgeny A",2708,2708,2008.07.31,match (rapid),0-1,C65
369,"Dominguez Perez, Leinier","Fedorov, Alexei",2594,2589,2002.03.07,swiss,1-0,B32
370,"Dominguez Perez, Leinier","Hernandez Guerrero, Gilberto",2736,2498,2016.10.30,k.o. (rapid),1-0,B48
371,"Dominguez Perez, Leinier","Perez Garcia, Rodney Oscar",2479,2406,1999.05.19,,1/2-1/2,C42
372,"Radjabov, Teimour","Dominguez Perez, Leinier",2670,2612,2004.06.29,k.o.,1/2-1/2,B96
373,"Swiercz, Dariusz","Dominguez Perez, Leinier",2659,2758,2020.01.27,,1/2-1/2,C67
374,"Dominguez Perez, Leinier","Ivanchuk, Vassily",2712,2749,2010.01.30,tourn,1/2-1/2,B01
375,"Dominguez Perez, Leinier","Nguyen, Ngoc Truong Son",2739,2629,2016.12.27,swiss (rapid),1/2-1/2,C67
376,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",,,1999.??.??,swiss,1/2-1/2,C42
377,"Dominguez Perez, Leinier","Nilsson, Nils Erik",2613,2187,2002.07.16,,0-1,B07
378,"Dominguez Perez, Leinier","Nogueiras Santiago, Jesus",2683,2549,2007.12.19,,0-1,B03
379,"Del Castilho, Martyn Simon","Dominguez Perez, Leinier",2205,2716,2011.03.20,tourn,0-1,B90
380,"Dominguez Perez, Leinier","Sutovsky, Emil",2608,2657,2002.11.01,,0-1,B90
381,"Dominguez Perez, Leinier","Escobar Forero, Alder",2763,2504,2019.09.10,,1-0,B40
382,"Svidler, Peter","Dominguez Perez, Leinier",2750,2713,2010.03.20,,1-0,D20
383,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2763,2778,2019.08.13,blitz,1-0,B90
384,"Dominguez Perez, Leinier","Belyakov, Bogdan",2729,2482,2015.05.01,team-swiss,1-0,A53
385,"Dominguez Perez, Leinier","Alekseev, Evgeny A",2713,2700,2010.06.20,swiss,1-0,E05
386,"Dominguez Perez, Leinier","Giorgadze, Giorgi",2635,2601,2005.11.07,team,1/2-1/2,C67
387,"Dominguez Perez, Leinier","Lesiege, Alexandre",2739,2521,2017.02.15,,1-0,C88
388,"Dominguez Perez, Leinier","So, Wesley",2758,2772,2021.08.12,blitz,1/2-1/2,
389,"Dominguez Perez, Leinier","Onischuk, Vladimir",2758,2622,2020.12.01,,1-0,B07
390,"Radjabov, Teimour","Dominguez Perez, Leinier",2673,2658,2005.04.07,,1/2-1/2,C42
391,"Inarkiev, Ernesto","Dominguez Perez, Leinier",2695,2730,2012.04.12,team-swiss,1/2-1/2,D27
392,"Gonzalez Vidal, Yuri","Dominguez Perez, Leinier",2473,2603,2003.05.13,tourn,0-1,B92
393,"Dominguez Perez, Leinier","Alikahi, Mohammad",2725,2542,2012.09.03,team-swiss,1/2-1/2,B36
394,"Korobov, Anton","Dominguez Perez, Leinier",2756,2752,2019.05.15,rapid,1-0,
395,"Georgiev, Vladimir","Dominguez Perez, Leinier",2501,2608,2002.12.18,k.o.,1/2-1/2,D14
396,"Stellwagen, Daniel","Dominguez Perez, Leinier",2489,2605,2004.01.15,tourn,1/2-1/2,B87
397,"Dominguez Perez, Leinier","Radjabov, Teimour",2754,2713,2013.12.12,swiss (rapid),1/2-1/2,B33
398,"Iturrizaga Bonelli, Eduardo","Dominguez Perez, Leinier",2635,2786,2020.11.18,tourn,0-1,
399,"Smeets, Jan","Dominguez Perez, Leinier",2669,2716,2010.09.28,team-swiss,0-1,B96
400,"Mamedov, Rauf","Dominguez Perez, Leinier",2650,2732,2016.03.03,swiss (rapid),1/2-1/2,B50
401,"Robson, Ray","Dominguez Perez, Leinier",2673,2758,2020.01.20,,1/2-1/2,C67
402,"Jakovenko, Dmitry","Dominguez Perez, Leinier",2726,2716,2010.09.23,,1/2-1/2,D15
403,"Dominguez Perez, Leinier","Aronian, Levon",2739,2767,2018.08.11,tourn (rapid),1/2-1/2,E05
404,"Iturrizaga Bonelli, Eduardo","Dominguez Perez, Leinier",2398,2678,2007.06.06,,1/2-1/2,B87
405,"Vallejo Pons, Francisco","Dominguez Perez, Leinier",2650,2638,2006.02.06,tourn,1/2-1/2,C48
406,"Wang, Hao","Dominguez Perez, Leinier",2726,2763,2019.09.17,,1/2-1/2,C67
407,"Santos Latasa, Jaime","Dominguez Perez, Leinier",2575,2758,2020.07.12,k.o. (rapid),1/2-1/2,E04
408,"Gashimov, Vugar","Dominguez Perez, Leinier",2758,2719,2009.11.17,,0-1,B23
409,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",,,2015.10.12,rapid,0-1,A46
410,"Dominguez Perez, Leinier","Jones, Glynn",2758,2679,2020.01.13,,1-0,B27
411,"Dominguez Perez, Leinier","Dreev, Aleksey",2708,2657,2008.09.04,,0-1,B63
412,"Dominguez Perez, Leinier","Stefansson, Hannes",2556,2570,2001.05.14,tourn,1/2-1/2,C78
413,"Dominguez Perez, Leinier","Topalov, Veselin",2717,2812,2009.05.21,tourn,1/2-1/2,B81
414,"Dominguez Perez, Leinier","Harikrishnan, M.",2758,2732,2020.09.15,rapid,0-1,B12
415,"Dominguez Perez, Leinier","Aronian, Levon",,,2016.12.26,rapid,1-0,C84
416,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2779,2739,2018.08.02,,1-0,A14
417,"Dominguez Perez, Leinier","Kryvoruchko, Yuriy",2723,2682,2016.06.18,tourn,1/2-1/2,D02
418,"Dominguez Perez, Leinier","Santos Latasa, Jaime",2758,2575,2020.07.12,k.o. (rapid),1/2-1/2,B48
419,"Cheng, Bindi","Dominguez Perez, Leinier",2395,2739,2017.03.01,,0-1,A17
420,"Yu, Shaoteng","Dominguez Perez, Leinier",2522,2594,2002.03.04,swiss,0-1,B92
421,"Nakamura, Hikaru","Dominguez Perez, Leinier",2764,2751,2014.10.07,tourn,1/2-1/2,A37
422,"Aravindh, Chithambaram","Dominguez Perez, Leinier",2605,2758,2019.12.29,blitz,0-1,D41
423,"Dominguez Perez, Leinier","Aronian, Levon",2756,2785,????.??.??,,1/2-1/2,
424,"Dominguez Perez, Leinier","Cox, John J",2753,2387,2013.10.20,team-swiss,1-0,C65
425,"Dominguez Perez, Leinier","Estrada Nieto, Julian",2607,2290,2003.10.10,tourn,1/2-1/2,C97
426,"Dominguez Perez, Leinier","Nakamura, Hikaru",2758,2736,2020.01.06,,0-1,C53
427,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2775,2726,2015.02.17,tourn,1/2-1/2,C95
428,"Dominguez Perez, Leinier","Grischuk, Alexander",2732,2752,2016.05.09,swiss (blitz),1/2-1/2,B11
429,"Smirin, Ilia","Dominguez Perez, Leinier",2673,2635,2005.11.05,team,1/2-1/2,C26
430,"Dominguez Perez, Leinier","Kramnik, Vladimir",2712,2788,2010.01.16,tourn,1/2-1/2,C42
431,"Dominguez Perez, Leinier","Pichot, Alan",2786,2548,2020.11.18,tourn,0-1,
432,"Sargissian, Gabriel","Dominguez Perez, Leinier",2673,2736,2015.08.16,team-tourn,1-0,D78
433,"McShane, Luke J","Dominguez Perez, Leinier",2688,2760,2019.06.30,,1-0,
434,"Mastrovasilis, Dimitrios","Dominguez Perez, Leinier",2384,2506,1999.11.02,,1/2-1/2,B80
435,"Leko, Peter","Dominguez Perez, Leinier",2732,2726,2012.11.25,tourn,1/2-1/2,E32
436,"Mirzoev, Azer","Dominguez Perez, Leinier",2494,2594,2002.02.13,swiss,0-1,D14
437,"Dominguez Perez, Leinier","De La Villa Garcia, Jesus Maria",2556,2466,2001.05.24,k.o.,1-0,B04
438,"Dominguez Perez, Leinier","Yu, Yangyi",2758,2709,2020.09.25,,1/2-1/2,C42
439,"Cheparinov, Ivan","Dominguez Perez, Leinier",2702,2723,2013.04.13,team-swiss,1/2-1/2,E11
440,"Dominguez Perez, Leinier","Sadhwani, Raunak",2758,2507,2019.12.30,blitz,1/2-1/2,B12
441,"Nakamura, Hikaru","Dominguez Perez, Leinier",2648,2683,2007.10.23,,1-0,D20
442,"Bacrot, Etienne","Dominguez Perez, Leinier",2718,2726,2014.12.13,tourn (blitz),0-1,D02
443,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,0-1,A48
444,"Dominguez Perez, Leinier","Tomashevsky, Evgeny",2751,2701,2014.10.03,tourn,1/2-1/2,C77
445,"Franco Ocampos, Zenon","Dominguez Perez, Leinier",2504,2608,2002.12.07,team,1/2-1/2,B13
446,"Shabalov, Alexander","Dominguez Perez, Leinier",2574,2585,2001.08.16,swiss,0-1,B98
447,"Movsesian, Sergei","Dominguez Perez, Leinier",2695,2695,2008.05.27,,1/2-1/2,B90
448,"Amin, Bassem","Dominguez Perez, Leinier",2662,2739,2016.12.26,rapid,0-1,A07
449,"Dominguez Perez, Leinier","Aronian, Levon",2713,2783,2010.06.05,rapid,1/2-1/2,C64
450,"Dominguez Perez, Leinier","Alayola Montanez, Jose Enrique",2596,2199,2001.12.14,swiss,1-0,B04
451,"Hammer, Jon Ludvig","Dominguez Perez, Leinier",2631,2739,2018.06.27,k.o. (blitz),1/2-1/2,D41
452,"Dominguez Perez, Leinier","Wang, Hao",2763,2726,2019.09.16,,1/2-1/2,C65
453,"Dominguez Perez, Leinier","Kasimdzhanov, Rustam",2726,2705,2015.02.18,tourn,1/2-1/2,C10
454,"Dominguez Perez, Leinier","Onischuk, Alexander",2708,2670,2008.07.20,tourn,1/2-1/2,C78
455,"Dominguez Perez, Leinier","Karjakin, Sergey",2678,2686,2007.06.21,tourn,1/2-1/2,B90
456,"Dominguez Perez, Leinier","Shakirov, A.",2758,2662,2020.11.17,swiss,1-0,C88
457,"Gelfand, Boris","Dominguez Perez, Leinier",2675,2758,2021.07.04,,1/2-1/2,D27
458,"Wang, Yue","Dominguez Perez, Leinier",2723,2754,2013.12.16,tourn (blitz),0-1,A37
459,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2779,2739,2018.08.15,tourn (rapid),1-0,C67
460,"Dominguez Perez, Leinier","Carlsen, Magnus",2739,2840,2016.12.29,swiss (blitz),1/2-1/2,C84
461,"Narciso Dublan, Marc","Dominguez Perez, Leinier",2467,2608,2002.12.06,team,1/2-1/2,D46
462,"Dominguez Perez, Leinier","Leko, Peter",2743,2721,2019.05.17,blitz,1/2-1/2,
463,"Kamsky, Gata","Dominguez Perez, Leinier",2721,2754,2013.12.14,tourn (blitz),1-0,A48
464,"Aronian, Levon","Dominguez Perez, Leinier",2797,2726,2014.12.13,tourn (blitz),1-0,A34
465,"Gonzalez Zamora, Juan Carlos","Dominguez Perez, Leinier",2517,2608,2002.12.18,k.o.,1/2-1/2,A47
466,"Onischuk, Alexander","Dominguez Perez, Leinier",2667,2757,2013.08.15,k.o.,1/2-1/2,D36
467,"Dominguez Perez, Leinier","Ramon Pita, Vivian",,2220,1996.??.??,,1/2-1/2,C61
468,"Dominguez Perez, Leinier","Delchev, Aleksander",2608,2560,2002.10.28,,1/2-1/2,C11
469,"Gaprindashvili, Valeriane","Dominguez Perez, Leinier",2250,,1996.??.??,,1/2-1/2,A04
470,"Dominguez Perez, Leinier","Gelfand, Boris",2758,2675,2021.07.04,,1/2-1/2,B67
471,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2758,2772,2019.12.27,rapid,1/2-1/2,B13
472,"Dominguez Perez, Leinier","Grischuk, Alexander",2661,2710,2005.03.06,tourn,1/2-1/2,C11
473,"Dominguez Perez, Leinier","Fernandez Rodriguez, Angel Luis",2215,2140,1998.??.??,tourn,0-1,B33
474,"Polgar, Judit","Dominguez Perez, Leinier",2699,2719,2011.09.08,k.o.,1-0,B23
475,"Dominguez Perez, Leinier","Hellinga Damstra, Martien",2479,,1999.??.??,swiss,1-0,B90
476,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.12,match (blitz),0-1,E14
477,"Dominguez Perez, Leinier","Artemiev, Vladislav",2758,2704,2021.08.31,rapid,0-1,
478,"Dominguez Perez, Leinier","Nogueiras Santiago, Jesus",2658,2533,2005.05.11,tourn,1/2-1/2,C11
479,"Dominguez Perez, Leinier","Wang, Hao",2763,2726,2019.09.18,,1-0,C65
480,"Kazhgaleyev, Murtas","Dominguez Perez, Leinier",2526,2534,2000.11.01,team-swiss,1-0,D44
481,"Dominguez Perez, Leinier","Sasikiran, Krishnan",2678,2690,2007.06.23,tourn,1/2-1/2,B80
482,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2801,2739,2018.08.14,tourn (rapid),1/2-1/2,D27
483,"Hansen, Eric","Dominguez Perez, Leinier",2603,2739,2017.02.15,,0-1,C95
484,"Sermek, Drazen","Dominguez Perez, Leinier",2514,2534,2000.11.04,team-swiss,1/2-1/2,B22
485,"Dominguez Perez, Leinier","Elissalt Cardenas, Hector",2190,2360,1997.??.??,tourn,1/2-1/2,C18
486,"Werle, Jan","Dominguez Perez, Leinier",2551,2752,2016.11.08,swiss,1/2-1/2,E60
487,"Dominguez Perez, Leinier","Lenic, Luka",2725,2640,2012.09.09,team-swiss,1-0,C96
488,"Flores, Diego","Dominguez Perez, Leinier",2599,2758,2020.02.10,,1/2-1/2,D41
489,"Gareyev, Timur","Dominguez Perez, Leinier",2598,2758,2019.12.29,blitz,1-0,A00
490,"Gomez Fontal, Felix Manuel","Dominguez Perez, Leinier",2335,2215,1998.??.??,,1/2-1/2,D46
491,"Dominguez Perez, Leinier","Robson, Ray",2757,2628,2014.03.08,rapid,0-1,A33
492,"Dominguez Perez, Leinier","Aronian, Levon",2717,2750,2009.01.30,tourn,1-0,C88
493,"Navara, David","Dominguez Perez, Leinier",2433,2534,2000.??.??,,1/2-1/2,B23
494,"Dominguez Perez, Leinier","Melkumyan, Hrant",,,2015.09.14,k.o.,1-0,C67
495,"Dominguez Perez, Leinier","Dreev, Aleksey",2603,2695,2003.06.07,tourn,1/2-1/2,B19
496,"Kulaots, Kaido","Dominguez Perez, Leinier",2556,2719,2008.11.13,team-swiss,1/2-1/2,B90
497,"Arencibia Rodriguez, Walter","Dominguez Perez, Leinier",2530,2658,2005.05.12,tourn,1/2-1/2,D12
498,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2761,2786,2021.04.25,,1-0,
499,"Dominguez Perez, Leinier","Caruana, Fabiano",2751,2844,2014.10.13,tourn,0-1,A36
500,"Mazara Ruiz, Adan Manuel","Dominguez Perez, Leinier",2298,2716,2011.03.25,tourn,0-1,B51
501,"Dominguez Perez, Leinier","Ivanchuk, Vassily",2712,2775,2011.12.13,blitz,0-1,B48
502,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2602,2612,2004.04.23,swiss,1-0,D47
503,"Aronian, Levon","Dominguez Perez, Leinier",2765,2763,2019.08.14,blitz,1/2-1/2,A14
504,"Giri, Anish","Dominguez Perez, Leinier",2755,2720,2016.09.10,,1/2-1/2,C45
505,"Dominguez Perez, Leinier","Postny, Evgeny",2760,2601,2019.06.28,,1-0,
506,"Mekhitarian, Krikor Sevag","Dominguez Perez, Leinier",2554,2758,2020.11.17,swiss,0-1,B90
507,"Artemiev, Vladislav","Dominguez Perez, Leinier",2669,2732,2016.05.10,,1/2-1/2,A01
508,"Pantsulaia, Levan","Dominguez Perez, Leinier",2611,2647,2006.06.04,team,1/2-1/2,A37
509,"Dominguez Perez, Leinier","Gonzalez Garcia, Jose",2596,2411,2001.12.18,swiss,1/2-1/2,A40
510,"Hillarp Persson, Tiger","Dominguez Perez, Leinier",2461,2613,2002.07.24,swiss,1/2-1/2,D11
511,"Dominguez Perez, Leinier","Perunovic, Milos",2732,2622,2015.10.13,blitz,1-0,A36
