,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
2593,"Ding, Liren","So, Wesley",2805,2770,2020.09.25,,1/2-1/2,A29,3.2
2594,"Meier, Georg","So, Wesley",2558,2531,2007.10.08,swiss,1/2-1/2,B30,6
2595,"So, Wesley","Aronian, Levon",2741,2778,2021.04.27,,0-1,,1.2
2596,"So, Wesley","Doan Vu Hoang, Minh",,,2004.09.05,swiss,1-0,A07,4
2597,"Banusz, Tamas","So, Wesley",2491,2531,2007.10.15,swiss,1/2-1/2,E15,12
2598,"So, Wesley","Nyzhnyk, Illya",2765,2662,2020.01.20,,0-1,D31,3
2599,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1-0,C53,4.34
2600,"Kuzubov, Yuriy","So, Wesley",2635,2646,2009.09.24,tourn,1/2-1/2,D12,6
2601,"Yilmaz, Mustafa","So, Wesley",2582,2779,2015.08.06,,1/2-1/2,,3.1
2602,"So, Wesley","Wei, Yi",2770,2696,2016.07.17,swiss,1/2-1/2,C42,5
2603,"Bruzon Batista, Lazaro","So, Wesley",2682,2731,2014.05.14,tourn,1/2-1/2,A16,6
2604,"So, Wesley","Vitiugov, Nikita",2767,2732,2019.09.21,,1/2-1/2,C84,4.2
2605,"So, Wesley","Aronian, Levon",2770,2781,2020.11.22,swiss,1-0,E06,3.5
2606,"Sebih, Kamel","So, Wesley",2295,2610,2008.11.14,team-schev,1/2-1/2,B17,2.24
2607,"So, Wesley","Radjabov, Teimour",2770,2765,2021.03.13,,1/2-1/2,C53,3.2
2608,"Malakhov, Vladimir","So, Wesley",2706,2640,2009.12.02,k.o.,1-0,D11,4.5
2609,"Charbonneau, Pascal","So, Wesley",2505,2765,2019.02.12,team-swiss (rapid),0-1,D94,6
2610,"So, Wesley","Grischuk, Arina",2778,2766,2018.06.16,blitz,1/2-1/2,A48,?
2611,"Navara, David","So, Wesley",2738,2765,2019.02.24,match (blitz),1/2-1/2,D31,15.3
2612,"Godena, Michele","So, Wesley",2537,2254,2006.06.11,swiss,1/2-1/2,B22,9
2613,"Caruana, Fabiano","So, Wesley",,,2016.12.17,swiss (rapid),1/2-1/2,,8
2614,"Mishra, Abhimanyu","So, Wesley",2504,2772,2021.07.31,,0-1,,2.1
2615,"So, Wesley","Rodrigue Lemieux, Shawn",2765,2293,2019.01.22,team-swiss (rapid),1-0,D38,3
2616,"So, Wesley","Radjabov, Teimour",2822,2710,2017.04.29,,1/2-1/2,A30,8.4
2617,"So, Wesley","Caruana, Fabiano",2780,2822,2018.08.14,blitz,0-1,A06,?
2618,"Ivanchuk, Vassily","So, Wesley",2715,2762,2015.01.18,,0-1,C88,8
2619,"So, Wesley","Minor, Harry",2776,1522,2018.10.20,swiss,1-0,B08,?
2620,"So, Wesley","Bailet, Pierre",2653,2425,2012.06.02,team-tourn,1-0,C69,3.4
2621,"Carlsen, Magnus","So, Wesley",2881,2741,2020.11.30,,1/2-1/2,,29.1
2622,"Vachier Lagrave, Maxime","So, Wesley",2860,2741,2020.06.06,,1/2-1/2,,1.5
2623,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,1-0,E60,4.29
2624,"So, Wesley","Wei, Yi",2770,2732,2020.05.19,,1-0,C50,2.2
2625,"So, Wesley","Van Foreest, Jorden",2772,2688,2021.08.03,,1/2-1/2,,1.1
2626,"So, Wesley","Wolffs, Walter",,250,2010.04.02,swiss,0-1,C42,3
2627,"So, Wesley","Xiong, Jeffery",2770,2709,2020.10.28,,1-0,B33,9.2
2628,"So, Wesley","Carlsen, Magnus",2770,2863,2020.05.26,,0-1,E04,1.23
2629,"Bareev, Evgeny","So, Wesley",2675,2773,2016.03.26,k.o. (rapid),0-1,A04,1.2
2630,"So, Wesley","Paragua, Mark",2451,2573,2007.01.11,,1-0,B66,2
2631,"Donguines, Fernie","So, Wesley",2362,2540,2008.04.29,swiss,0-1,B31,6
2632,"Ramirez, Alejandro","So, Wesley",2579,2741,2020.10.26,,0-1,,2.2
2633,"So, Wesley","Vachier Lagrave, Maxime",2770,2789,2016.06.12,tourn (blitz),1/2-1/2,A46,14
2634,"So, Wesley","Navara, David",2765,2738,2019.02.24,match (blitz),1/2-1/2,B19,18.3
2635,"So, Wesley","Rohan Jones, Simon",,,2010.04.03,swiss,0-1,C50,4
2636,"So, Wesley","Smeets, Jan",2610,2604,2008.11.21,team-schev,1/2-1/2,B43,8.14
2637,"Eduardovich Akobian, Varuzhan","So, Wesley",,,2019.03.22,,1/2-1/2,D85,3
2638,"Ding, Liren","So, Wesley",2791,2770,2021.02.08,rapid,1/2-1/2,C53,15.7
2639,"Caruana, Fabiano","So, Wesley",2822,2780,2018.08.13,tourn (rapid),1/2-1/2,E06,9
2640,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1-0,A07,1.20
2641,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.12,match (blitz),0-1,E14,2.3
2642,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1-0,B08,3.15
2643,"Elarabi, Abobker Mohamed","So, Wesley",2259,2652,2012.08.28,team-swiss,0-1,B13,1.1
2644,"So, Wesley","Stojanovic, Damir",2776,2492,2018.09.30,,1-0,D31,?
2645,"So, Wesley","Nepomniachtchi, Ian",2760,2767,2019.12.16,,1/2-1/2,A33,2.3
2646,"So, Wesley","Mamedyarov, Shakhriyar",2773,2747,2016.01.24,tourn,1/2-1/2,C54,8
2647,"Meier, Georg","So, Wesley",2659,2668,2010.11.06,tourn,1/2-1/2,A38,9
2648,"Rendle, Thomas E","So, Wesley",2378,2788,2015.02.21,,0-1,B21,2
2649,"So, Wesley","Lee, Sanghoon",2668,2146,2010.09.21,team-swiss,1-0,D80,1.1
2650,"So, Wesley","Mamedov, Rauf",2646,2645,2009.09.22,tourn,1/2-1/2,B38,4
2651,"Tan, Justin","So, Wesley",2502,2765,2019.01.08,team-swiss (rapid),0-1,C03,1
2652,"So, Wesley","Ding, Liren",2658,2654,2011.08.28,k.o.,1/2-1/2,E99,1.1
2653,"So, Wesley","Anand, Viswanathan",2760,2757,2019.11.06,rapid,1/2-1/2,A09,2.3
2654,"So, Wesley","Mamedyarov, Shakhriyar",2766,2770,2022.05.05,,0-1,,1
2655,"Karjakin, Sergey","So, Wesley",2773,2772,2019.05.12,blitz,1/2-1/2,,22.5
2656,"Gonzales, Jayson","So, Wesley",2417,,2004.09.25,tourn,1-0,E68,11
2657,"McShane, Luke J","So, Wesley",2682,2767,2019.10.19,swiss,1/2-1/2,C48,9.8
2658,"Caruana, Fabiano","So, Wesley",2808,2812,2017.06.05,tourn (blitz),0-1,A13,5
2659,"Anand, Viswanathan","So, Wesley",2770,2771,2016.08.09,,1/2-1/2,C50,5
2660,"Caruana, Fabiano","So, Wesley",2822,2780,2018.08.15,tourn (rapid),1/2-1/2,E46,10
2661,"Guadalupe, Francisco II","So, Wesley",2199,2779,2015.10.13,,0-1,B85,8
2662,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1-0,C65,4.30
2663,"So, Wesley","Giri, Anish",2770,2776,2021.03.13,,0-1,C53,5.1
2664,"Lenderman, Aleksandr","So, Wesley",2618,2773,2016.04.25,,1/2-1/2,A10,11.3
2665,"Kamsky, Gata","So, Wesley",2683,2788,2015.04.11,,0-1,A46,10
2666,"So, Wesley","Ospanov, Nazar",2165,1599,2005.07.26,swiss,1-0,B82,8
2667,"So, Wesley","Wei, Yi",2780,2729,2018.07.29,,1-0,E04,1.11
2668,"Wei, Yi","So, Wesley",2729,2780,2018.07.29,,1-0,E06,10
2669,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,1-0,B20,4.33
2670,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1/2-1/2,E11,4.11
2671,"Kramnik, Vladimir","So, Wesley",2808,2812,2017.07.01,tourn (blitz),1/2-1/2,C54,3
2672,"So, Wesley","Grischuk, Arina",2780,2766,2018.08.13,rapid,1-0,E98,?
2673,"So, Wesley","Le, Quang Liem",2772,2709,2021.07.10,,1/2-1/2,,3.2
2674,"So, Wesley","Aronian, Levon",2760,2772,2019.11.08,tourn (rapid),0-1,C50,8.2
2675,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,0-1,A29,2.26
2676,"So, Wesley","Dominguez Perez, Leinier",2772,2758,2021.08.26,,1/2-1/2,D27,9.3
2677,"So, Wesley","Karjakin, Sergey",2773,2769,2016.01.18,tourn,1/2-1/2,E08,3
2678,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.29,,0-1,A41,2.12
2679,"So, Wesley","Matlakov, Maxim",2770,2685,2020.10.03,swiss (blitz),1-0,C78,4
2680,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1-0,A48,1.13
2681,"Vachier Lagrave, Maxime","So, Wesley",2760,2770,2021.05.26,,0-1,,3.2
2682,"Nepomniachtchi, Ian","So, Wesley",2766,2789,2017.06.30,tourn (blitz),1/2-1/2,D40,7
2683,"So, Wesley","Rapport, Richard",2772,2763,2021.08.14,blitz,1/2-1/2,,13.2
2684,"So, Wesley","Nyi Lwin, Nyi",2667,2219,2011.04.26,,1-0,D38,6.4
2685,"So, Wesley","Vidit, Santosh Gujrathi",2780,2718,2018.10.09,,1-0,B13,?
2686,"So, Wesley","Nilsen, Joachim Birger",2822,2414,2017.03.26,,1-0,C42,5.2
2687,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.06.06,,1-0,D11,1.5
2688,"So, Wesley","Quesada Perez, Yuniesky",2765,2601,2020.01.20,,1/2-1/2,D35,3
2689,"So, Wesley","Eljanov, Pavel",2765,2680,2019.03.06,team-swiss (rapid),1-0,C65,9
2690,"Shankland, Samuel L","So, Wesley",2671,2786,2018.04.25,tourn,1/2-1/2,D75,7
2691,"Dominguez Perez, Leinier","So, Wesley",2754,2719,2014.01.21,tourn,1-0,C42,8
2692,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1-0,A30,2.29
2693,"So, Wesley","Kasparov, Garry",2773,2812,2016.04.29,tourn (blitz),1-0,A41,10
2694,"Harikrishna, Pentala","So, Wesley",2729,2765,2018.11.10,tourn (rapid),1/2-1/2,C67,6
2695,"Zude, Erik","So, Wesley",2416,2254,2006.06.07,,1-0,E41,3
2696,"Jackson, Antony","So, Wesley",1341,2776,2018.10.20,swiss,0-1,D90,?
2697,"So, Wesley","Fokin, Sergey",2411,2157,2006.10.23,,0-1,B42,4
2698,"Grischuk, Alexander","So, Wesley",2766,2778,2018.06.15,blitz,1/2-1/2,A06,4
2699,"So, Wesley","Pashikian, Arman",2656,2647,2010.02.14,swiss,1/2-1/2,D43,6
2700,"Nakamura, Hikaru","So, Wesley",2750,2778,2022.04.04,,1/2-1/2,C26,2.3
2701,"So, Wesley","Ponkratov, Pavel",2770,2631,2020.10.04,,1-0,C58,1.3
2702,"Dominguez Perez, Leinier","So, Wesley",2752,2772,2022.02.07,,1-0,,4
2703,"So, Wesley","Robson, Ray",2767,2670,2019.10.20,swiss,1/2-1/2,D11,10.9
2704,"So, Wesley","Van Wely, Loek",2674,2677,2010.08.16,schev,1/2-1/2,A13,5
2705,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.11,match (blitz),0-1,C18,8.3
2706,"So, Wesley","Vachier Lagrave, Maxime",2741,2860,2020.12.30,,1-0,,10.2
2707,"So, Wesley","Ganguly, Surya Shekhar",2765,2615,2018.11.13,tourn (blitz),1-0,A29,7
2708,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1-0,E99,3.27
2709,"So, Wesley","Chao, Brian",2770,2683,2020.09.25,,1-0,B54,3.3
2710,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.06.06,,1/2-1/2,D12,1.3
2711,"So, Wesley","Shirov, Alexei",2776,2636,2018.10.27,swiss,1/2-1/2,D13,8
2712,"So, Wesley","Dominguez Perez, Leinier",2772,2752,2022.02.04,,1/2-1/2,,1
2713,"So, Wesley","Landa, Konstantin",2653,2646,2012.06.07,team-tourn,1/2-1/2,D58,8.1
2714,"Amin, Bassem","So, Wesley",2683,2772,2019.05.12,blitz,1/2-1/2,,27.2
2715,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,A00,1.18
2716,"So, Wesley","Jobava, Baadur",2744,2713,2014.07.18,swiss,1-0,A40,6.3
2717,"Dominguez Perez, Leinier","So, Wesley",2786,2741,2021.04.25,,1/2-1/2,,8.3
2718,"Caruana, Fabiano","So, Wesley",2792,2772,2022.02.19,rapid,1/2-1/2,C67,5
2719,"So, Wesley","Louka, Farid",2776,,2018.10.20,swiss,1-0,C41,?
2720,"Nakamura, Hikaru","So, Wesley",2829,2741,2020.05.27,,1-0,,2.7
2721,"Duda, Jan Krzysztof","So, Wesley",2756,2778,????.??.??,,1/2-1/2,,8
2722,"So, Wesley","Leko, Peter",2652,2737,2012.09.04,team-swiss,1/2-1/2,C89,7.1
2723,"So, Wesley","Kaidanov, Gregory",2760,2561,2015.10.11,tourn (rapid),1-0,E04,1.1
2724,"Caruana, Fabiano","So, Wesley",2822,2760,2019.11.09,blitz,0-1,A35,3.1
2725,"Becerra Rivero, Julio","So, Wesley",2547,2762,2014.11.19,team-k.o.,0-1,C65,2
2726,"Nakamura, Hikaru","So, Wesley",2787,2770,2016.07.20,swiss,1/2-1/2,E15,7
2727,"Nepomniachtchi, Ian","So, Wesley",2784,2770,2020.10.03,swiss (blitz),1/2-1/2,A01,12
2728,"So, Wesley","Nakamura, Hikaru",2770,2736,2021.02.08,rapid,1/2-1/2,E32,12.4
2729,"Nolte, Rolando","So, Wesley",2384,,2004.09.22,tourn,1/2-1/2,B74,7
2730,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.29,,0-1,C53,2.8
2731,"So, Wesley","Aronian, Levon",2770,2781,2021.06.22,blitz,1-0,D38,14.4
2732,"Sasikiran, Krishnan","So, Wesley",2676,2667,2011.06.28,tourn,1/2-1/2,D46,6
2733,"Navara, David","So, Wesley",2738,2765,2019.02.22,match (rapid),0-1,E20,9.3
2734,"So, Wesley","Grischuk, Arina",2770,2777,2020.12.26,,1/2-1/2,C42,4.3
2735,"So, Wesley","Adly, Ahmed",2540,2578,2008.04.09,,1-0,B99,4
2736,"Giri, Anish","So, Wesley",2793,2779,2015.08.24,tourn,1/2-1/2,A35,2
2737,"So, Wesley","Anand, Viswanathan",2812,2786,2017.07.01,tourn (blitz),1-0,A13,2
2738,"Ivanchuk, Vassily","So, Wesley",2739,2640,2009.11.24,,0-1,C15,2.1
2739,"Carlsen, Magnus","So, Wesley",2870,2760,2019.11.25,blitz,1/2-1/2,E21,9.3
2740,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,0-1,D41,2.33
2741,"Gomez, John Paul","So, Wesley",2529,2658,2011.07.19,tourn,1/2-1/2,B52,7
2742,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.16,,1/2-1/2,D40,3.1
2743,"Sukandar, Irine Kharisma","So, Wesley",2354,2667,2011.04.22,team-swiss,0-1,C13,1.2
2744,"Zherebukh, Yaroslav","So, Wesley",2640,2786,2018.04.18,,0-1,B51,1
2745,"So, Wesley","Sarana, Alexey",2770,2657,2020.10.03,swiss (blitz),1-0,B90,6
2746,"So, Wesley","Dimakiling, Oliver",2665,2443,2010.06.02,tourn,1-0,A57,10
2747,"Duda, Jan Krzysztof","So, Wesley",2799,2816,2020.11.19,match,1/2-1/2,,2.4
2748,"Anand, Viswanathan","So, Wesley",2756,2776,2019.08.20,,1/2-1/2,C42,4.1
2749,"So, Wesley","Sevian, Samuel",2776,2634,2018.10.26,,1/2-1/2,A28,?
2750,"Leon Hoyos, Manuel","So, Wesley",2543,2577,2008.08.05,swiss,1/2-1/2,B70,4
2751,"So, Wesley","Le, Quang Liem",2770,2709,2020.09.26,,1-0,B54,3.9
2752,"Bhat, Vinay","So, Wesley",2409,2254,2006.06.08,swiss,0-1,E12,5
2753,"So, Wesley","Vachier Lagrave, Maxime",2778,2763,2021.09.26,,1/2-1/2,,2.2
2754,"So, Wesley","Cordova, Emilio",2770,2592,2020.08.23,,1/2-1/2,,8.1
2755,"So, Wesley","Navara, David",2765,2738,2019.02.23,match (blitz),1/2-1/2,A25,12.3
2756,"Dao, Thien Hai","So, Wesley",2489,2577,2008.08.30,,1/2-1/2,E15,6
2757,"So, Wesley","Vachier Lagrave, Maxime",2778,2761,2022.03.24,,1/2-1/2,,3
2758,"Jumabayev, Rinat","So, Wesley",2525,2652,2012.08.30,team-swiss,0-1,D83,3.1
2759,"So, Wesley","Rapport, Richard",2808,2702,2017.01.16,tourn,1-0,E18,3
2760,"Diez Alvarez, Alejandro","So, Wesley",2574,2682,2013.06.09,,1/2-1/2,D14,6
2761,"Carlsen, Magnus","So, Wesley",2881,2741,2020.11.30,,0-1,,25.1
2762,"Grischuk, Alexander","So, Wesley",2767,2799,2018.03.11,tourn,1-0,C84,2
2763,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.09.24,,1/2-1/2,B12,2.2
2764,"Samsonkin, Artiom","So, Wesley",2549,2668,2012.07.17,swiss,1/2-1/2,C39,4
2765,"Ding, Liren","So, Wesley",2732,2762,2015.01.21,,1/2-1/2,D31,10
2766,"Khachiyan, Melikset","So, Wesley",2530,2822,2017.03.08,,0-1,C01,2
2767,"Le, Quang Liem","So, Wesley",2709,2770,2020.09.26,,1/2-1/2,D02,3.8
2768,"So, Wesley","Laylo, Darwin",2674,2522,2010.08.29,swiss,1-0,A34,2
2769,"So, Wesley","Iturrizaga Bonelli, Eduardo",2772,2607,2021.07.31,,1-0,,5.7
2770,"Vachier Lagrave, Maxime","So, Wesley",2750,2776,2022.05.14,,1-0,A29,2
2771,"Yu, Ruiyuan","So, Wesley",2309,2665,2010.04.28,,0-1,B51,8
2772,"So, Wesley","Fedoseev, Vladimir",2778,2701,2022.04.09,rapid,1/2-1/2,E62,8
2773,"So, Wesley","Zhou, Jianchao",2755,2580,2014.10.13,k.o. (rapid),1-0,A50,1.4
2774,"Sambuev, Bator","So, Wesley",2718,2667,2011.03.27,swiss,1-0,D03,4
2775,"Bacrot, Etienne","So, Wesley",2678,2770,2021.06.20,blitz,1/2-1/2,,9.1
2776,"So, Wesley","Nakamura, Hikaru",2773,2787,2016.04.20,tourn,1/2-1/2,C11,6
2777,"So, Wesley","Vocaturo, Daniele",2741,2584,2020.08.21,,1-0,B04,3
2778,"So, Wesley","Bluebaum, Matthias",2792,2633,2017.09.06,k.o.,1/2-1/2,C11,2.1
2779,"Megaranto, Susanto","So, Wesley",2529,2682,2013.01.26,swiss,1/2-1/2,D36,6
2780,"So, Wesley","Anand, Viswanathan",2778,2759,2018.06.15,blitz,1/2-1/2,A15,3
2781,"Semianiuk, Konstantin","So, Wesley",2205,2667,2011.03.26,swiss,0-1,B51,2
2782,"Swiercz, Dariusz","So, Wesley",2002,,2003.10.31,,1-0,B33,9
2783,"So, Wesley","Li, Ruifeng",,,2014.04.12,,1-0,B54,2
2784,"So, Wesley","Dominguez Perez, Leinier",2772,2752,2022.02.11,,1/2-1/2,,7
2785,"So, Wesley","Caruana, Fabiano",2786,2804,2018.04.26,,1/2-1/2,C42,?
2786,"So, Wesley","Duda, Jan Krzysztof",2778,2756,2021.10.03,,1/2-1/2,A13,8.3
2787,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1-0,B12,1.11
2788,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.28,,1/2-1/2,D37,2.5
2789,"So, Wesley","Vallejo Pons, Francisco",2780,2707,2018.07.08,,1/2-1/2,A04,?
2790,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,0-1,D03,2.31
2791,"So, Wesley","Vachier Lagrave, Maxime",2741,2860,2020.12.30,,1/2-1/2,,11.2
2792,"Anand, Viswanathan","So, Wesley",2757,2760,2019.11.22,rapid,1-0,C84,2.2
2793,"Aronian, Levon","So, Wesley",2752,2754,2019.06.10,,1-0,,12.3
2794,"Robson, Ray","So, Wesley",2605,2741,2020.10.29,,1/2-1/2,,10.6
2795,"So, Wesley","Pileckis, Emilis",2531,2349,2007.10.03,swiss,0-1,B33,1.13
2796,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.10,match (rapid),0-1,C48,3.3
2797,"Andreikin, Dmitry","So, Wesley",2736,2808,2017.01.27,,1/2-1/2,C67,11
2798,"Laylo, Darwin","So, Wesley",2328,,2004.09.28,tourn,1-0,E41,16
2799,"So, Wesley","Guseinov, Gadir",2762,2664,2019.03.21,team-k.o.,1/2-1/2,B36,1
2800,"So, Wesley","Adams, Michael",2706,2753,2013.10.26,tourn,1/2-1/2,E34,6
2801,"Kramnik, Vladimir","So, Wesley",2812,2770,2016.06.11,tourn (blitz),1-0,A07,9
2802,"Goh, Wei Ming Kevin","So, Wesley",2403,2577,2008.08.29,swiss,0-1,E32,4
2803,"Caruana, Fabiano","So, Wesley",2817,2822,2017.03.25,,0-1,C19,4.8
2804,"Meier, Georg","So, Wesley",2654,2778,2015.07.04,,1/2-1/2,D12,6
2805,"Dubov, Daniil","So, Wesley",2710,2770,2021.03.14,,0-1,E06,7.2
2806,"Wei, Yi","So, Wesley",2729,2780,2018.07.29,,1-0,A01,28
2807,"Mamedyarov, Shakhriyar","So, Wesley",2800,2812,2017.06.22,tourn (rapid),1/2-1/2,D37,6
2808,"Navara, David","So, Wesley",2738,2765,2019.02.21,match (rapid),1-0,D41,5.3
2809,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1-0,B07,1.29
2810,"Ding, Liren","So, Wesley",2805,2754,2019.06.04,,1/2-1/2,,1.3
2811,"So, Wesley","Barbosa, Oliver",2665,2452,2010.04.23,swiss,1-0,D15,3
2812,"So, Wesley","Izoria, Zviad",2254,2647,2006.04.24,swiss,1/2-1/2,B06,2.19
2813,"So, Wesley","Norwood, David R",,,2015.??.??,swiss,1/2-1/2,A42,?
2814,"Adams, Michael","So, Wesley",2722,2652,2012.09.05,team-swiss,1/2-1/2,B12,8.1
2815,"Megaranto, Susanto","So, Wesley",2561,2540,2008.04.19,match,1/2-1/2,B30,4
2816,"Robson, Ray","So, Wesley",2539,2668,2010.11.05,tourn,0-1,B94,8
2817,"Degraeve, Remy","So, Wesley",2019,2808,2017.02.11,,0-1,B23,5
2818,"Vachier Lagrave, Maxime","So, Wesley",2778,2770,2020.09.24,,1-0,C44,2.5
2819,"Aronian, Levon","So, Wesley",2778,2741,2021.04.28,,1-0,,7.2
2820,"So, Wesley","Grischuk, Alexander",2754,2772,2019.05.21,,1/2-1/2,,11.2
2821,"So, Wesley","Vidit, Santosh Gujrathi",2767,2718,2019.09.16,,1-0,D38,3.1
2822,"So, Wesley","Topalov, Veselin",2771,2761,2016.08.10,tourn,1-0,A29,6
2823,"So, Wesley","Bluebaum, Matthias",2810,2646,2017.09.08,k.o.,1-0,C01,2.6
2824,"Nakamura, Hikaru","So, Wesley",2805,2772,2019.05.10,blitz,1/2-1/2,,8.1
2825,"Torre, Eugenio","So, Wesley",2491,2658,2011.07.21,tourn,1/2-1/2,B13,9
2826,"Odeev, Handszar","So, Wesley",2405,2669,2010.11.14,swiss,0-1,B80,3
2827,"So, Wesley","Perelshteyn, Eugene",2668,2528,2010.11.04,tourn,1/2-1/2,D38,7
2828,"So, Wesley","Vachier Lagrave, Maxime",2741,2860,2020.12.29,,0-1,,2.2
2829,"Carlsen, Magnus","So, Wesley",2882,2776,2019.08.27,,1-0,C54,10.4
2830,"Vidit, Santosh Gujrathi","So, Wesley",2718,2780,2018.10.09,,1/2-1/2,E05,2.20
2831,"Carlsen, Magnus","So, Wesley",2847,2770,2021.06.30,rapid,1/2-1/2,,6.2
2832,"So, Wesley","Sambuev, Bator",2667,2513,2011.03.27,blitz,1-0,E70,?
2833,"So, Wesley","Meier, Georg",2668,2659,2010.10.31,tourn,0-1,C07,4
2834,"So, Wesley","Nepomniachtchi, Ian",2778,2720,2015.07.03,,1-0,D70,5
2835,"So, Wesley","Aronian, Levon",2812,2793,2017.06.16,tourn,1/2-1/2,D37,9
2836,"So, Wesley","Palmqvist, Fredrik",2684,2050,2013.02.19,,1-0,B29,1.7
2837,"So, Wesley","Nepomniachtchi, Ian",2770,2784,2020.09.18,blitz,1-0,D85,4.3
2838,"Ali, Ahmed","So, Wesley",,2451,2007.03.02,,0-1,C07,1.2
2839,"So, Wesley","Zapata, Alonso",2755,2481,2014.10.15,team-tourn,1-0,A25,8
2840,"Dao, Thien Hai","So, Wesley",2537,2516,2007.09.29,swiss,1/2-1/2,E12,11
2841,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.09.24,,1-0,C65,2.8
2842,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.16,tourn,1/2-1/2,D40,3
2843,"Nepomniachtchi, Ian","So, Wesley",2775,2754,2019.07.05,,1/2-1/2,,9.2
2844,"Lalith Babu, Musunuri Rohit","So, Wesley",2353,2516,2007.09.19,,1/2-1/2,A39,1.25
2845,"So, Wesley","Vachier Lagrave, Maxime",2770,2789,2016.06.09,tourn (rapid),0-1,D83,3
2846,"So, Wesley","Yu, Lie",2531,2379,2007.11.25,,1-0,B33,5.3
2847,"Vachier Lagrave, Maxime","So, Wesley",2778,2770,2020.09.24,,0-1,C53,2.9
2848,"So, Wesley","Mamedyarov, Shakhriyar",2741,2761,2021.04.24,,1-0,,5.8
2849,"So, Wesley","Topalov, Veselin",2779,2816,2015.08.31,,1/2-1/2,E46,8.5
2850,"So, Wesley","Supi, Luis Paulo",2765,2577,2020.02.17,,1-0,E15,7
2851,"So, Wesley","Aronian, Levon",2652,2816,2012.08.31,team-swiss,1/2-1/2,C67,4.1
2852,"So, Wesley","Mamedyarov, Shakhriyar",2772,2782,2021.08.14,blitz,1-0,,11.4
2853,"So, Wesley","Shirov, Alexei",2610,2726,2008.11.19,team-swiss,1/2-1/2,B52,6
2854,"So, Wesley","Kamsky, Gata",,,2017.04.08,,1/2-1/2,D10,11
2855,"Yu, Yangyi","So, Wesley",2709,2770,2020.05.19,,0-1,D35,1.5
2856,"Le, Quang Liem","So, Wesley",2709,2772,2021.07.10,,0-1,,2.2
2857,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.11,match (blitz),1-0,A14,7.3
2858,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1-0,B90,3.12
2859,"So, Wesley","Shankland, Sam",2772,2709,2021.08.24,,1/2-1/2,A20,7.2
2860,"Fedoseev, Vladimir","So, Wesley",2678,2770,2020.10.04,k.o. (blitz),1-0,B90,2.4
2861,"Carlsen, Magnus","So, Wesley",2847,2770,2021.06.30,rapid,0-1,,8.2
2862,"Shirov, Alexei","So, Wesley",2749,2668,2010.09.22,team-swiss,1/2-1/2,C42,2.1
2863,"So, Wesley","Safarli, Eltaj",2577,2527,2008.08.23,,1-0,C79,9
2864,"So, Wesley","Karjakin, Sergey",,,2017.04.27,,1-0,D32,?
2865,"Caruana, Fabiano","So, Wesley",2773,2741,2020.05.29,,1/2-1/2,,4.3
2866,"Diamant, Andre","So, Wesley",2547,2765,2020.02.17,,0-1,A20,7
2867,"Xiong, Jeffery","So, Wesley",2709,2770,2020.09.18,blitz,1-0,E36,1.2
2868,"So, Wesley","Grischuk, Arina",2778,2742,2022.04.09,rapid,1-0,C53,4
2869,"So, Wesley","Duda, Jan Krzysztof",2810,2707,2017.07.07,,1-0,A04,1.3
2870,"Vachier Lagrave, Maxime","So, Wesley",2789,2778,2018.06.12,blitz,1/2-1/2,E21,3
