,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1143,"Anand, Viswanathan","Gelfand, Boris",2790,2712,2001.03.20,rapid,1-0,B90,4
1144,"Kasparov, Garry","Anand, Viswanathan",2825,2770,1998.02.24,,1-0,B17,3
1145,"Adams, Michael","Anand, Viswanathan",2640,2720,1994.??.??,,0-1,C80,2
1146,"Anand, Viswanathan","Dominguez Perez, Leinier",2791,2717,2009.03.02,tourn,1/2-1/2,D97,10
1147,"Svidler, Peter","Anand, Viswanathan",2710,2795,1998.11.04,tourn,1/2-1/2,B12,11
1148,"Malakhov, Vladimir","Anand, Viswanathan",2670,2755,2002.10.15,,1/2-1/2,E05,1.1
1149,"Van Wely, Loek","Anand, Viswanathan",2667,2760,2018.05.24,team-match,1/2-1/2,D53,1.3
1150,"Anand, Viswanathan","Polgar, Judit",2779,2710,2006.09.07,blitz,0-1,B85,4
1151,"Anand, Viswanathan","Chernin, Alexander",2795,2610,1998.08.23,,1/2-1/2,B08,9
1152,"Kogan, Arthur","Anand, Viswanathan",2580,2788,2005.10.29,k.o. (rapid),0-1,C52,1.2
1153,"Anand, Viswanathan","Van Wely, Loek",2780,2635,1999.??.??,,1-0,B35,11
1154,"Fedoseev, Vladimir","Anand, Viswanathan",2724,2776,2018.03.05,blitz,1-0,C67,7.3
1155,"Anand, Viswanathan","Carlsen, Magnus",2792,2863,2014.11.08,match,1/2-1/2,D85,1
1156,"Santos Latasa, Jaime","Anand, Viswanathan",2542,2783,2017.07.08,k.o. (rapid),1-0,E08,1.2
1157,"De Guzman, Ricardo","Anand, Viswanathan",2350,2555,1990.06.08,swiss,1/2-1/2,C61,11
1158,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2760,2808,2018.05.27,tourn (blitz),1/2-1/2,C77,1
1159,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2760,2799,2008.03.16,,0-1,B20,2
1160,"Anand, Viswanathan","Sachdeva, Kanav",2776,2407,2018.03.13,,1-0,A05,1
1161,"Anand, Viswanathan","Carlsen, Magnus",2776,2843,2018.04.09,,1/2-1/2,B67,9
1162,"Schneider, Ilja","Anand, Viswanathan",,,2015.10.13,rapid,1/2-1/2,D45,1
1163,"Kasimdzhanov, Rustam","Anand, Viswanathan",2670,2792,2006.04.01,team-tourn,0-1,C88,14
1164,"Anand, Viswanathan","Ragger, Markus",2768,2685,2018.09.25,,1-0,C54,2
1165,"Anand, Viswanathan",Computer,,,1993.??.??,,1-0,B19,?
1166,"Smeets, Jan","Anand, Viswanathan",2657,2790,2010.01.29,tourn,1/2-1/2,B81,11
1167,"Adams, Michael","Anand, Viswanathan",2680,2765,1997.12.30,,1/2-1/2,B23,7.7
1168,"So, Wesley","Anand, Viswanathan",2810,2783,2017.08.11,,1/2-1/2,E32,9
1169,"Anand, Viswanathan","Karpov, Anatoly",,,1992.??.??,rapid,1-0,B12,18
1170,"Van Foreest, Jorden","Anand, Viswanathan",2688,2753,2021.07.10,,0-1,,16.1
1171,"Anand, Viswanathan","Caruana, Fabiano",2779,2823,2016.11.14,tourn (blitz),1/2-1/2,B54,3
1172,"Anand, Viswanathan","Duda, Jan Krzysztof",2751,2750,2022.05.20,blitz,1/2-1/2,,6
1173,"Anand, Viswanathan","Na, Na",2786,2048,2007.04.21,simul,1-0,D17,1
1174,"Mcdonald, Graham R","Anand, Viswanathan",2320,2405,1986.??.??,,1/2-1/2,D79,7
1175,"Topalov, Veselin","Anand, Viswanathan",2805,2787,2010.04.27,match,1/2-1/2,D17,3
1176,"Anand, Viswanathan","Shirov, Alexei",2790,2718,2001.03.29,rapid,1/2-1/2,C13,11
1177,"Jukic, Mirko","Anand, Viswanathan",2455,2505,1987.??.??,,1/2-1/2,E05,?
1178,"Anand, Viswanathan","Psakhis, Lev",2769,2599,2000.02.04,,1-0,E32,4
1179,"Anand, Viswanathan","Short, Nigel D",2670,2685,1992.??.??,tourn,1/2-1/2,C88,?
1180,"Caruana, Fabiano","Anand, Viswanathan",2811,2797,2015.02.13,blitz,1/2-1/2,C26,3.1
1181,"Anand, Viswanathan","Kasimdzhanov, Rustam",2792,2683,2007.08.17,swiss (rapid),1-0,C92,1
1182,"Anand, Viswanathan","Polgar, Judit",2670,2550,1992.??.??,rapid,1/2-1/2,B33,14
1183,"Kramnik, Vladimir","Anand, Viswanathan",2785,2801,2007.11.21,blitz,1-0,A15,11
1184,"Anand, Viswanathan","Borras Duran, Pere",2779,2164,2007.04.06,,1-0,E71,1
1185,"Anand, Viswanathan","Karpov, Anatoly",2765,2760,1997.??.??,tourn (rapid),1/2-1/2,E15,4
1186,"Anand, Viswanathan","Gariginovich Lputian, Smbat",2774,2634,2004.06.10,,1-0,C18,1
1187,"Kamsky, Gata","Anand, Viswanathan",2735,2725,1996.06.01,,1-0,B17,9
1188,"Anand, Viswanathan","Lubbe, Nikolas",2794,2515,2017.09.25,,1-0,B90,3.12
1189,"Vardhana, T.K.","Anand, Viswanathan",,2285,1984.??.??,game,0-1,B40,?
1190,"Anand, Viswanathan","Topalov, Veselin",2715,2640,1994.??.??,,0-1,B70,8
1191,"Anand, Viswanathan","Karpov, Anatoly",2755,2688,2002.11.04,k.o. (rapid),1/2-1/2,B12,4.3
1192,"Topalov, Veselin","Anand, Viswanathan",2760,2779,2016.11.14,tourn (blitz),1/2-1/2,D37,2
1193,"Anand, Viswanathan","Guerra Reig, Juan",2779,2069,2006.08.05,swiss (rapid),1-0,A39,1
1194,"Anand, Viswanathan","Svidler, Peter",2770,2690,1998.??.??,,1-0,B06,2
1195,"Anand, Viswanathan","Bologan, Victor",2762,2641,2000.12.01,k.o.,1-0,C95,2.2
1196,"Anand, Viswanathan","Suba, Mihai",2555,2500,1989.??.??,,1-0,B04,9
1197,"Aronian, Levon","Anand, Viswanathan",2739,2799,2008.01.17,tourn,1/2-1/2,D43,5
1198,"Leko, Peter","Anand, Viswanathan",2735,2772,2013.01.22,tourn,1/2-1/2,B90,9
1199,"Polgar, Judit","Anand, Viswanathan",2540,2635,1991.05.09,tourn,1-0,C83,5
1200,"Anand, Viswanathan","Harikrishna, Pentala",2785,2726,2014.06.20,blitz,1-0,D58,12.5
1201,"Anand, Viswanathan","Adams, Michael",,,2017.12.02,,1/2-1/2,C65,2
1202,"Kasparov, Garry","Anand, Viswanathan",2812,2781,1999.07.02,,1/2-1/2,E34,12
1203,"Anand, Viswanathan","Gomez Benitez, David Isaac",2801,2080,2007.??.??,simul,1/2-1/2,B01,?
1204,"Ding, Liren","Anand, Viswanathan",2791,2753,2020.07.28,,1/2-1/2,A08,8.2
1205,"Anand, Viswanathan","Dreev, Alexey",2725,2670,1996.??.??,,1-0,B18,1
1206,"Anand, Viswanathan","Aronian, Levon",,,????.??.??,,1/2-1/2,,41.1
1207,"Nakamura, Hikaru","Anand, Viswanathan",2793,2803,2015.12.07,swiss,1-0,E06,4
1208,"Anand, Viswanathan","Timman, Jan H",2752,2616,2002.04.28,k.o. (rapid),1-0,D41,1.2
1209,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2799,2760,2008.03.16,tourn (rapid),1/2-1/2,B04,2
1210,"Rogers, Ian","Anand, Viswanathan",2530,2505,1987.08.31,swiss,1/2-1/2,D30,10
1211,"Anand, Viswanathan","Vachier Lagrave, Maxime",2753,2749,2021.07.11,,1/2-1/2,,21.1
1212,"Anand, Viswanathan","Vachier Lagrave, Maxime",2768,2779,2018.08.14,tourn (rapid),0-1,A48,1
1213,"Anand, Viswanathan","Karjakin, Sergey",2783,2773,2017.08.18,tourn (blitz),1/2-1/2,C67,18
1214,"Kasimdzhanov, Rustam","Anand, Viswanathan",2670,2785,2005.06.12,k.o. (rapid),1/2-1/2,B49,2.3
1215,"Anand, Viswanathan","Ivanchuk, Vassily",2715,2710,1994.??.??,,1/2-1/2,B17,3
1216,"Oll, Lembit","Anand, Viswanathan",2595,2725,1993.??.??,swiss,0-1,D15,4
1217,"Shirov, Alexei","Anand, Viswanathan",2736,2766,2004.03.30,rapid,1/2-1/2,C88,9
1218,"Karpov, Anatoly","Anand, Viswanathan",2710,2781,1999.06.12,,0-1,E15,3
1219,"Aaron, Arvind","Anand, Viswanathan",,,1981.12.??,game,1-0,C42,?
1220,"Anand, Viswanathan","Mikhalchishin, Adrian",2525,2475,1989.??.??,,0-1,C78,9
1221,"Van Wely, Loek","Anand, Viswanathan",2700,2790,2001.03.25,rapid,1/2-1/2,E12,8
1222,"Anand, Viswanathan","Lautier, Joel",2766,2666,2003.11.02,k.o. (rapid),1/2-1/2,B50,2.2
1223,"Anand, Viswanathan","Ljubojevic, Ljubomir",,,1996.??.??,,1-0,C48,11
1224,"Anand, Viswanathan","Radjabov, Teimour",2779,2729,2007.01.20,tourn,1/2-1/2,B33,7
1225,"Anand, Viswanathan","Wang, Yue",2791,2739,2009.02.22,tourn,1-0,D15,4
1226,"Roy, Pinaki","Anand, Viswanathan",,,1983.10.??,game,0-1,A69,?
1227,"Anand, Viswanathan","Ljubojevic, Ljubomir",2710,2605,1993.??.??,,1-0,B42,8
1228,"Anand, Viswanathan","Hillarp Persson, Tiger",2766,2512,2003.11.28,tourn (rapid),1/2-1/2,B06,5
1229,"Kasparov, Garry","Anand, Viswanathan",,,1995.??.??,,1-0,C51,4
1230,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2753,2786,2013.06.12,,0-1,D45,2
1231,"Anand, Viswanathan","Carlsen, Magnus",2798,2775,2008.08.03,match (rapid),1/2-1/2,B52,3
1232,"Karjakin, Sergey","Anand, Viswanathan",2660,2792,2006.01.14,tourn,0-1,B90,1
1233,"Anand, Viswanathan","Kamsky, Gata",2715,2710,1995.??.??,,0-1,C92,1
1234,"Cifuentes Parada, Roberto","Anand, Viswanathan",2495,2725,1993.12.??,rapid,1/2-1/2,D47,1
1235,"Leko, Peter","Anand, Viswanathan",2722,2766,2003.10.25,,0-1,C89,3
1236,"Gupta, Abhijeet","Anand, Viswanathan",2615,2776,2018.03.13,,1/2-1/2,D61,1
1237,"Lkhagvasuren, Tsedendemberel","Anand, Viswanathan",2385,2555,1990.??.??,tourn,1/2-1/2,C01,?
1238,"Anand, Viswanathan","Svidler, Peter",2781,2713,1999.02.27,,1-0,D97,6
1239,"Fritz, Comp","Anand, Viswanathan",,2788,1999.07.03,,0-1,C54,3
1240,"Gledura, Benjamin","Anand, Viswanathan",2515,2784,2016.02.01,swiss,1-0,D46,7
1241,"Piket, Jeroen","Anand, Viswanathan",2633,2769,2000.03.23,tourn (rapid),1/2-1/2,D19,7
1242,"Gelfand, Boris","Anand, Viswanathan",2727,2791,2012.05.15,match,1/2-1/2,D45,4
1243,"Anand, Viswanathan","Ponomariov, Ruslan",2786,2717,2007.07.06,k.o. (rapid),1/2-1/2,C18,1.3
1244,"Anand, Viswanathan","Duda, Jan Krzysztof",2753,2753,2020.08.29,,0-1,B90,3.1
1245,"Anand, Viswanathan","Nakamura, Hikaru",2779,2779,2016.11.13,tourn (rapid),1-0,C54,1
1246,"Anand, Viswanathan","Ivanchuk, Vassily",2752,2711,2002.05.02,k.o. (rapid),1/2-1/2,B31,4.1
1247,"Anand, Viswanathan","Jussupow, Artur",2715,2665,1994.??.??,,1/2-1/2,C73,1
1248,"Anand, Viswanathan","Kasparov, Garry",2757,2838,2002.03.06,,1/2-1/2,B90,10
1249,"Van Wely, Loek","Anand, Viswanathan",2668,2753,2003.03.16,rapid,1/2-1/2,E15,2
1250,"Anand, Viswanathan","Ivanchuk, Vassily",,,1994.??.??,blitz,1-0,B17,?
1251,"Anand, Viswanathan","Caruana, Fabiano",2759,2816,2018.06.16,blitz,1-0,C77,10
1252,"Anand, Viswanathan","Vidit, Santosh Gujrathi",2773,2695,2019.01.27,,1/2-1/2,C42,13.5
1253,"Anand, Viswanathan","Baumann, Ines",2710,,1993.??.??,swiss,1-0,C64,?
1254,"Anand, Viswanathan","Caruana, Fabiano",2797,2811,2015.02.19,rapid,1-0,B06,3
1255,"Anand, Viswanathan","Korotylev, Alexey",2801,2600,2007.11.21,,1-0,A56,18
1256,"Perera, Kavindu","Anand, Viswanathan",,2285,1984.??.??,swiss,1-0,C70,?
1257,"Kasparov, Garry","Anand, Viswanathan",2812,2783,2017.08.18,tourn (blitz),1/2-1/2,E36,15
1258,"Anand, Viswanathan","Timman, Jan H",2725,2620,1996.03.30,match,1-0,C88,7
1259,"Anand, Viswanathan","Adams, Michael",2765,2680,1997.12.29,,1/2-1/2,C89,7.4
1260,"Nakamura, Hikaru","Anand, Viswanathan",2792,2783,2017.08.18,tourn (blitz),1-0,A06,12
1261,"Lalic, Bogdan","Anand, Viswanathan",2560,2795,1998.08.22,,1/2-1/2,B65,5
1262,"Anand, Viswanathan","Dreev, Aleksey",2755,2673,2002.10.18,,1/2-1/2,E57,2.2
1263,"Kramnik, Vladimir","Anand, Viswanathan",2715,2715,1995.??.??,tourn (rapid),1/2-1/2,D41,11
1264,"Anand, Viswanathan","Shirov, Alexei",2765,2750,2000.??.??,,0-1,C42,?
1265,"Anand, Viswanathan","Caruana, Fabiano",2757,2822,2019.11.08,rapid,1-0,C55,7.3
1266,"Kasimdzhanov, Rustam","Anand, Viswanathan",2690,2801,2007.11.22,,0-1,C78,27
1267,"Anand, Viswanathan","Mariotti, Sergio",2555,2400,1988.11.23,,1-0,C05,10.1
1268,"Karpov, Anatoly","Anand, Viswanathan",2690,2752,2002.05.05,k.o. (rapid),1/2-1/2,D46,5.2
1269,"Anand, Viswanathan","Short, Nigel D",2650,2660,1991.??.??,game,1/2-1/2,C85,7
1270,"Anand, Viswanathan","Leko, Peter",2783,2751,2009.06.03,match (rapid),1-0,D85,2
1271,"Anand, Viswanathan","Topalov, Veselin",2710,2635,1993.??.??,,1-0,C89,6
1272,"Harikrishna, Pentala","Anand, Viswanathan",2731,2757,2019.11.26,blitz,0-1,D30,12.4
1273,"Anand, Viswanathan","Spassky, Boris Vasilievich",2515,2580,1989.??.??,,1-0,C95,?
1274,"Anand, Viswanathan","Timman, Jan H",2650,2630,1991.??.??,game,0-1,C06,2
1275,"Anand, Viswanathan","Mikhalevski, Victor",2755,2524,2002.10.31,swiss (rapid),1/2-1/2,C82,9
1276,"Kramnik, Vladimir","Anand, Viswanathan",2777,2773,2019.01.19,tourn,0-1,C50,7
1277,"Nakamura, Hikaru","Anand, Viswanathan",2779,2779,2016.12.11,swiss,1-0,D38,3
1278,"Anand, Viswanathan","Topalov, Veselin",2765,2725,1997.??.??,,1/2-1/2,B50,6
1279,"Morse, Anthony John","Anand, Viswanathan",2580,2555,1990.??.??,,1-0,E94,8
1280,"Carlsen, Magnus","Anand, Viswanathan",2863,2792,2014.11.12,match,1/2-1/2,B40,4
1281,"Caruana, Fabiano","Anand, Viswanathan",2823,2779,2016.11.14,,1/2-1/2,A01,12.1
1282,"Gasimov, Ilgar","Anand, Viswanathan",2730,2783,2009.05.09,,0-1,B18,6
1283,"Anand, Viswanathan","Aronian, Levon",2771,2780,2018.10.03,team-swiss,1/2-1/2,C53,9.1
1284,"Anand, Viswanathan","Panchanathan, Magesh Chandran",2770,2285,1998.??.??,,1-0,C43,?
1285,"Anand, Viswanathan","Kamsky, Gata",2720,2695,1994.??.??,match,0-1,B01,9
1286,"Rogers, Ian","Anand, Viswanathan",2540,2555,1988.11.27,,1/2-1/2,C80,13
1287,"Gurevich, Mikhail","Anand, Viswanathan",2648,2779,2006.11.05,,0-1,A36,2.2
1288,"Korobov, Anton","Anand, Viswanathan",2670,2757,2019.11.09,blitz,0-1,E54,3.3
1289,"Bareev, Evgeny","Anand, Viswanathan",2664,2757,2019.08.04,rapid,0-1,,2.3
1290,"Anand, Viswanathan","Shirov, Alexei",2690,2710,1992.??.??,rapid,1-0,B66,2
1291,"Anand, Viswanathan","Van Foreest, Jorden",2753,2688,2021.07.11,,1-0,,25.1
1292,"Blomqvist, Erik","Anand, Viswanathan",2492,2784,2016.02.04,swiss,0-1,B87,10
1293,"Ivanchuk, Vassily","Anand, Viswanathan",2781,2798,2008.09.08,tourn,1/2-1/2,D18,6
1294,"Anand, Viswanathan","Khenkin, Igor",2755,2603,2002.12.15,team-tourn,1-0,B12,6.1
1295,"Polgar, Judit","Anand, Viswanathan",2675,2780,1999.??.??,,1-0,B81,1
1296,"Anand, Viswanathan","Ivanchuk, Vassily",2757,2717,2002.02.28,,1/2-1/2,B33,5
1297,"Anand, Viswanathan","Karjakin, Sergey",2799,2732,2008.03.21,tourn (rapid),1/2-1/2,C95,6
1298,"Anand, Viswanathan","Wesley, George",2803,2760,2015.10.31,,1/2-1/2,A33,5
1299,"Anand, Viswanathan","Carlsen, Magnus",2799,2733,2008.03.01,tourn,1/2-1/2,B33,10
1300,"Gelfand, Boris","Anand, Viswanathan",2709,2766,2004.04.01,,1/2-1/2,E06,11
1301,"Ivanchuk, Vassily","Anand, Viswanathan",2720,2670,1992.02.??,,1/2-1/2,D43,1
1302,"Kamsky, Gata","Anand, Viswanathan",2655,2710,1993.??.??,,0-1,B65,7
1303,"Anand, Viswanathan","Kramnik, Vladimir",2715,2710,1994.??.??,,1/2-1/2,B33,4
1304,"Caruana, Fabiano","Anand, Viswanathan",2808,2816,2015.08.26,tourn,1/2-1/2,D43,4
1305,"Lodhi, Mahmood","Anand, Viswanathan",,,1989.??.??,,0-1,B30,?
1306,"Anand, Viswanathan","Kasparov, Garry",2690,2790,1992.??.??,rapid,1-0,B82,4
1307,"Anand, Viswanathan","Karpov, Anatoly",2710,2725,1993.??.??,,1/2-1/2,C10,4
1308,"Nikolic, Predrag","Anand, Viswanathan",,,1996.??.??,,0-1,A49,1
1309,"Short, Nigel D","Anand, Viswanathan",2674,2786,2005.01.17,,1/2-1/2,B12,3.5
1310,"Piket, Jeroen","Anand, Viswanathan",2570,2725,1996.??.??,,0-1,A13,5
1311,"Sasikiran, Krishnan","Anand, Viswanathan",2689,2817,2011.10.29,,0-1,A64,3.3
1312,"Kamsky, Gata","Anand, Viswanathan",2710,2715,1995.??.??,,1/2-1/2,D87,10
1313,"Anand, Viswanathan","Shirov, Alexei",2765,2700,1997.11.17,tourn,1/2-1/2,C78,6
1314,"Anand, Viswanathan","Na, Na",2786,1940,2007.04.21,simul,1-0,B46,1
1315,"Naiditsch, Arkadij","Anand, Viswanathan",2664,2803,2006.05.27,team,1/2-1/2,C68,6
1316,"Van Wely, Loek","Anand, Viswanathan",2605,2770,1998.03.20,tourn (rapid),1-0,E66,7
1317,"Anand, Viswanathan","Grischuk, Alexander",2753,2778,2021.07.11,,1/2-1/2,,27.1
1318,"Anand, Viswanathan","Thorhallsson, Throstur",2505,2345,1987.08.24,swiss,1-0,C04,3
1319,"Anand, Viswanathan","Ivanchuk, Vassily",2770,2740,1998.06.29,tourn,1/2-1/2,B81,4
1320,"Van Wely, Loek","Anand, Viswanathan",2632,2781,1999.03.21,tourn (rapid),0-1,D20,5
1321,"Anand, Viswanathan","So, Wesley",2757,2760,2019.11.10,blitz,1/2-1/2,C65,17.4
1322,"Wesley, George","Anand, Viswanathan",2810,2783,2017.07.09,,1-0,D30,2
1323,"Anand, Viswanathan","Saric, Ivan",2753,2653,2021.07.09,,1/2-1/2,,8.4
1324,"Anand, Viswanathan","Khalifman, Alexander",2769,2656,2000.03.09,tourn,1-0,C18,9
1325,"Smirin, Ilia","Anand, Viswanathan",,,1994.??.??,blitz,0-1,C42,?
1326,"Anand, Viswanathan","Polgar, Judit",2774,2718,2003.08.16,rapid,1-0,B90,6
1327,"Anand, Viswanathan","Grischuk, Alexander",2817,2747,2011.03.15,,1-0,B90,4
1328,"Anand, Viswanathan","Macieja, Bartlomiej",2779,2622,2006.10.29,tourn,1-0,B19,2.1
1329,"Anand, Viswanathan","Gelfand, Boris",2765,2700,1997.04.09,tourn,1/2-1/2,B92,7
1330,"Timman, Jan H","Anand, Viswanathan",2594,2753,2003.01.15,tourn,1/2-1/2,D55,4
1331,"Anand, Viswanathan","Gelfand, Boris",2715,2680,1994.??.??,blitz,1/2-1/2,B80,?
1332,"Beliavsky, Alexander G","Anand, Viswanathan",,,1991.??.??,,0-1,D47,9
1333,"Anand, Viswanathan","Grigoryan, Avetik",2817,2614,2011.10.29,,1-0,D11,2.1
1334,"Anand, Viswanathan","Praggnanandhaa, Rameshbabu",2786,2366,2018.11.14,blitz,1-0,,15.5
1335,"Drazic, Sinisa","Anand, Viswanathan",2508,2762,2000.11.05,,0-1,D00,3.2
1336,"Anand, Viswanathan","Carlsen, Magnus",2773,2872,2014.02.03,game (rapid),1/2-1/2,C65,5
1337,"Anand, Viswanathan","Prasad, Devaki V",2520,2405,1988.??.??,,1/2-1/2,C83,?
1338,"Gelfand, Boris","Anand, Viswanathan",2727,2791,2012.05.23,match,1/2-1/2,E54,9
1339,"Naiditsch, Arkadij","Anand, Viswanathan",2695,2774,2019.04.26,tourn,1-0,C48,6
1340,"Anand, Viswanathan","Adams, Michael",,,1992.??.??,,0-1,E11,?
1341,"Rublevsky, Sergei","Anand, Viswanathan",2610,2725,1996.04.29,,1/2-1/2,C45,2.2
1342,"Anand, Viswanathan","Macieja, Bartlomiej",2783,2600,2009.03.29,,1-0,E11,15
1343,"Ivanchuk, Vassily","Anand, Viswanathan",2714,2781,1999.03.28,tourn (rapid),1/2-1/2,E15,11
1344,"Vaidya, Arun Bhaskar","Anand, Viswanathan",2340,2405,1986.??.??,game,0-1,D71,?
1345,"Anand, Viswanathan","So, Wesley",2782,2788,2017.12.11,tourn,0-1,C50,9
1346,"Anand, Viswanathan","Le, Quang Liem",2757,2713,2019.11.08,rapid,0-1,B31,9.2
1347,"Pazos Gambarrotti, Plinio","Anand, Viswanathan",2340,2420,1986.11.23,,0-1,B22,8
1348,"Anand, Viswanathan","Van Wely, Loek",2769,2646,2000.01.24,tourn,1/2-1/2,B80,8
1349,"Anand, Viswanathan","Dreev, Aleksey",2770,2676,2001.12.05,k.o.,1-0,B19,4.2
1350,"Anand, Viswanathan","Kozul, Zdenko",2380,2380,1985.09.25,swiss,1-0,B88,13
1351,"Anand, Viswanathan","Bareev, Evgeny",2753,2729,2003.01.26,tourn,1/2-1/2,C13,13
1352,"Abasov, Nijat","Anand, Viswanathan",2632,2765,2019.10.12,swiss,1/2-1/2,D38,3.27
1353,"Vachier Lagrave, Maxime","Anand, Viswanathan",2789,2776,2018.04.01,tourn,1-0,B48,2
1354,"Milnes, Anthony C P","Anand, Viswanathan",,,1990.??.??,,1-0,E94,?
1355,"Polgar, Judit","Anand, Viswanathan",2711,2792,2006.03.16,blitz,0-1,C65,3.3
1356,"Reinderman, Dimitri","Anand, Viswanathan",2540,2780,1999.??.??,,0-1,B87,1
1357,"Anand, Viswanathan","Tolnai, Tibor",2725,2490,1993.12.12,team-k.o.,1-0,B78,3.2
1358,"Anand, Viswanathan","Grischuk, Alexander",2776,2767,2018.03.04,tourn (rapid),1-0,B31,8
1359,"McShane, Luke J","Anand, Viswanathan",2614,2779,2007.03.31,team-tourn,0-1,B30,14.1
1360,"Anand, Viswanathan","Ivanchuk, Vassily",2765,2740,1997.02.11,tourn,1/2-1/2,C92,7
1361,"Anand, Viswanathan","Lutz, Christopher",2285,2200,1984.04.??,swiss,1-0,B84,4
1362,"Anand, Viswanathan","Kosteniuk, Alexandra",,,????.??.??,,0-1,,26.1
1363,"Anand, Viswanathan","Svidler, Peter",2757,2727,2019.08.06,rapid,0-1,,7.1
1364,"Anand, Viswanathan","Svidler, Peter",2792,2735,2007.09.18,tourn,1-0,C89,5
1365,"Anand, Viswanathan","Polgar, Judit",,,1995.??.??,,1-0,B40,?
1366,"Topalov, Veselin","Anand, Viswanathan",2700,2781,1999.04.13,tourn,1/2-1/2,C78,6
1367,"Kryvoruchko, Yuriy","Anand, Viswanathan",2669,2765,2019.10.17,swiss,1/2-1/2,B47,7.6
1368,"Anand, Viswanathan","Thipsay, Praveen Mahadeo",2405,2485,1986.??.??,game,1/2-1/2,C99,?
1369,"Caruana, Fabiano","Anand, Viswanathan",2774,2786,2013.06.12,tourn (blitz),1/2-1/2,C65,7
1370,"Dimitrov Georgiev, Kiril","Anand, Viswanathan",,,1989.01.14,,0-1,E04,2
1371,"Anand, Viswanathan","Kasparov, Garry",2725,2795,1995.09.25,,1-0,B85,9
1372,"Shirov, Alexei","Anand, Viswanathan",2655,2670,1992.04.??,,1/2-1/2,D20,1
1373,"Van Wely, Loek","Anand, Viswanathan",2646,2769,2000.03.19,tourn (rapid),1-0,E12,4
1374,"Mamedyarov, Shakhriyar","Anand, Viswanathan",,,????.??.??,,0-1,,11.1
1375,"Topalov, Veselin","Anand, Viswanathan",2735,2766,2004.03.21,,1-0,B48,2
1376,"Sharma Mithrakanth, Poorna","Anand, Viswanathan",,,1987.??.??,,0-1,B32,?
1377,"Van Wely, Loek","Anand, Viswanathan",2617,2766,2004.01.13,tourn,1/2-1/2,E34,3
1378,"Sasikiran, Krishnan","Anand, Viswanathan",2639,2803,2015.10.14,blitz,1/2-1/2,A07,13.23
1379,"Anand, Viswanathan","Ivanchuk, Vasyl",2753,2678,2020.07.29,,1/2-1/2,C84,9.4
1380,"Anand, Viswanathan","Ivanchuk, Vassily",2786,2738,2017.07.01,tourn (blitz),1/2-1/2,C55,6
1381,"Anand, Viswanathan","Bareev, Evgeny",2690,2670,1992.??.??,rapid,1/2-1/2,C13,3
1382,"Kryvoruchko, Yuriy","Anand, Viswanathan",2707,2785,2014.06.19,swiss (blitz),1-0,C47,1
1383,"Rogers, Ian","Anand, Viswanathan",2540,2555,1988.11.27,,1/2-1/2,C80,13.1
1384,"Anand, Viswanathan","Aronian, Levon",2791,2750,2009.02.20,,0-1,D46,2
1385,"Anand, Viswanathan","Leko, Peter",2794,2730,2001.06.09,,1/2-1/2,C42,1.3
1386,"Anand, Viswanathan","So, Wesley",2783,2810,2017.07.09,k.o. (rapid),1/2-1/2,C42,2.6
1387,"Anand, Viswanathan","Prasad, Devaki V",,,1987.??.??,,1-0,C02,?
1388,"Kamsky, Gata","Anand, Viswanathan",2725,2791,2009.03.15,tourn (rapid),1/2-1/2,C88,2
1389,"Anand, Viswanathan","Aronian, Levon",2792,2752,2006.03.29,rapid,1-0,C41,10
1390,"Khalaf, Khaled","Anand, Viswanathan",,2405,1986.??.??,,0-1,D27,4
1391,"Kramnik, Vladimir","Anand, Viswanathan",2772,2783,2008.??.??,,0-1,D49,3
1392,"Van Wely, Loek","Anand, Viswanathan",2635,2795,1998.10.30,tourn,1/2-1/2,E13,7
1393,"Topalov, Veselin","Anand, Viswanathan",2805,2787,2010.05.04,match,1-0,D17,8
1394,"Anand, Viswanathan","Grischuk, Alexander",2759,2766,2018.06.15,blitz,1/2-1/2,B52,7
1395,"Anand, Viswanathan","Markowski, Tomasz",2766,2610,2003.11.23,,1-0,B42,4.1
1396,"Anand, Viswanathan","Karpov, Anatoly",,,1997.??.??,,1-0,E15,?
1397,"Anand, Viswanathan","Radjabov, Teimour",2753,2624,2003.03.07,,1-0,B32,12
1398,"Anand, Viswanathan","Aronian, Levon",2783,2799,2017.08.17,tourn (blitz),0-1,C90,5
1399,"Grivas, Efstratios","Anand, Viswanathan",2400,2380,1985.09.19,swiss,1/2-1/2,E75,8
1400,"Anand, Viswanathan","Jobava, Baadur",2786,2707,2017.07.01,tourn (blitz),1-0,B12,3
1401,"Lodhi, Am","Anand, Viswanathan",2400,2555,1988.11.16,,0-1,A26,4.1
1402,"Anand, Viswanathan","Nielsen, Peter Heine",2753,2620,2003.04.06,,1-0,B17,6
1403,"Ivanchuk, Vassily","Anand, Viswanathan",2700,2715,1995.04.03,rapid,1-0,C78,6
1404,"Karpov, Anatoly","Anand, Viswanathan",2730,2650,1991.??.??,,1-0,D46,8
