,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
283,"Vartanovich Petrosian, Tigran","Aronian, Levon",,,1961.??.??,,1-0,A04
284,"Aronian, Levon","Grischuk, Alexander",2778,2784,2020.06.09,,1/2-1/2,
285,"Vachier Lagrave, Maxime","Aronian, Levon",2860,2778,2020.12.31,,1/2-1/2,
286,"Adams, Michael","Aronian, Levon",2729,2763,2008.06.15,tourn (rapid),1/2-1/2,C88
287,"Carlsen, Magnus","Aronian, Levon",2847,2782,2021.07.11,,1/2-1/2,
288,"Morozevich, Alexander","Aronian, Levon",2721,2752,2006.03.25,rapid,1-0,C63
289,"Aronian, Levon","Nepomniachtchi, Ian",2781,2789,2021.02.08,rapid,1-0,D80
290,"Aronian, Levon","Mamedyarov, Shakhriyar",2765,2764,2019.08.14,blitz,1-0,A16
291,"Aronian, Levon","Morozevich, Alexander",2825,2769,2012.06.13,swiss,0-1,
292,"Nataf, Igor Alexandre","Aronian, Levon",2545,2610,2003.02.17,swiss,1/2-1/2,C45
293,"Aronian, Levon","Rapport, Richard",2797,2700,2018.02.01,k.o. (rapid),1-0,B07
294,"Aronian, Levon","Shomoev, Anton",2756,2492,2006.04.30,,1-0,E58
295,"Aronian, Levon","Bok, B.",2785,2624,2022.03.05,rapid,1-0,B50
296,"Vidit, Santosh Gujrathi","Aronian, Levon",2651,2863,2017.12.29,blitz,*,
297,"Nikolenko, Oleg","Aronian, Levon",2480,2390,1996.??.??,,1-0,B20
298,"Aronian, Levon","Jakovenko, Dmitry",2693,2608,2005.06.27,,1/2-1/2,E46
299,"Karjakin, Sergey","Aronian, Levon",2754,2772,2019.11.09,blitz,1/2-1/2,C47
300,"Mikenas, Alius","Aronian, Levon",,,1962.11.??,,1/2-1/2,D30
301,"Ivanchuk, Vassily","Aronian, Levon",2739,2693,2005.07.02,,1/2-1/2,C86
302,"Aronian, Levon","Ding, Liren",2772,2799,2022.02.20,,0-1,
303,"Gelfand, Boris","Aronian, Levon",,,????.??.??,,1/2-1/2,
304,"Aronian, Levon","Karjakin, Sergey",2812,2759,2014.01.23,tourn,1-0,E15
305,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,0-1,B13
306,"Aronian, Levon","Duda, Jan Krzysztof",2767,2757,2020.10.13,,1/2-1/2,B36
307,"Milov, Vadim","Aronian, Levon",2653,2693,2005.06.26,swiss,1/2-1/2,E20
308,"Grischuk, Alexander","Aronian, Levon",2773,2805,2011.01.22,,0-1,C85
309,"Aronian, Levon","Ivanisevic, Ivan",,,2003.03.17,swiss (blitz),1-0,E62
310,"Mamedov, Nidjat","Aronian, Levon",2463,2571,2002.06.22,match (rapid),1/2-1/2,B76
311,"Aronian, Levon","Leko, Peter",2752,2740,2006.01.16,,1/2-1/2,E15
312,"Nakamura, Hikaru","Aronian, Levon",2829,2778,2020.12.29,,1/2-1/2,
313,"Giri, Anish","Aronian, Levon",2782,2764,2018.06.16,blitz,0-1,C88
314,"Macieja, Bartlomiej","Aronian, Levon",2633,2645,2004.05.29,swiss,1/2-1/2,C54
315,"Grachev, Boris","Aronian, Levon",2654,2801,2010.11.16,,0-1,A48
316,"Aronian, Levon","Mchedlishvili, Mikheil",2785,2601,2016.12.26,rapid,1-0,A25
317,"Richter, Christian","Aronian, Levon",2331,2648,2004.02.29,tourn (blitz),0-1,D29
318,"Svidler, Peter","Aronian, Levon",2745,2781,2015.11.21,,1/2-1/2,C67
319,"Carlsen, Magnus","Aronian, Levon",2690,2744,2007.03.03,tourn,1/2-1/2,E15
320,"Petuchovskij, Edgar","Aronian, Levon",2110,2455,1998.??.??,swiss,0-1,B07
321,"Erigaisi, Arjun","Aronian, Levon",2567,2781,2021.06.30,rapid,1/2-1/2,E03
322,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C54
323,"Morozevich, Alexander","Aronian, Levon",2707,2724,2005.08.14,,1-0,C65
324,"Caruana, Fabiano","Aronian, Levon",2808,2793,2017.06.05,tourn (blitz),1/2-1/2,C50
325,"Wang, Hao","Aronian, Levon",2737,2815,2012.12.19,blitz,0-1,D90
326,"Radjabov, Teimour","Aronian, Levon",2763,2782,2021.09.29,,1/2-1/2,A56
327,"Aronian, Levon","Grischuk, Alexander",2781,2776,2021.05.24,,1-0,
328,"Bologan, Victor","Aronian, Levon",2682,2757,2008.11.14,team-swiss,1/2-1/2,C55
329,"Topalov, Veselin","Aronian, Levon",2798,2780,2015.06.19,tourn,1-0,D38
330,"Aronian, Levon","Alekseev, Evgeny A",2756,2640,2006.04.24,team,1-0,E42
331,"Jenni, Florian","Aronian, Levon",2471,2528,2001.05.21,,1/2-1/2,B90
332,"Mikenas, Alius","Aronian, Levon",,,1950.11.??,,1-0,D75
333,"Gelfand, Boris","Aronian, Levon",2737,2739,2008.??.??,,0-1,D15
334,"Aronian, Levon","Hansen, Eric",2785,2606,2022.04.02,rapid,0-1,C53
335,"Aronian, Levon","Lputian, Smbat G",2562,2608,2001.09.14,,0-1,C11
336,"Wang, Hao","Aronian, Levon",2737,2815,2012.12.17,blitz,1-0,A56
337,"Le Tuan, Minh","Aronian, Levon",2514,2781,2020.12.24,blitz,0-1,A46
338,"Aronian, Levon","Anand, Viswanathan",2799,2783,2017.08.18,tourn (blitz),1/2-1/2,D79
339,"Oparin, Grigoriy","Aronian, Levon",2654,2782,2021.10.31,,1/2-1/2,
340,"Pedersen, Steffen","Aronian, Levon",2440,2584,2002.02.17,tourn,1-0,E04
341,"Carlsen, Magnus","Aronian, Levon",2881,2778,2021.04.30,,1-0,
342,"Grigoriants, S Rus","Aronian, Levon",2568,2797,2018.01.26,,1/2-1/2,C89
343,"Aronian, Levon","Nakamura, Hikaru",2805,2751,2011.01.16,tourn,1/2-1/2,A89
344,"Aronian, Levon","Ivanchuk, Vassily",2757,2786,2008.12.12,tourn,1-0,B37
345,"Jones, Gawain C B","Aronian, Levon",2670,2773,2020.09.22,,1/2-1/2,C43
346,"Aronian, Levon","Gelfand, Boris",2752,2723,2006.03.28,rapid,0-1,B89
347,"Aronian, Levon","Mamedyarov, Shakhriyar",2773,2721,2009.10.10,,0-1,E04
348,"Golubev, Mikhail","Aronian, Levon",2526,2562,2002.03.17,,0-1,B86
349,"Grischuk, Arina","Aronian, Levon",2777,2773,2020.06.07,,1/2-1/2,E06
350,"Caruana, Fabiano","Aronian, Levon",2818,2765,2019.08.13,blitz,1/2-1/2,A28
351,"Aronian, Levon","L'Ami, Erwin",,,2005.??.??,team,1-0,D73
352,"Aronian, Levon","Vidit, Santosh Gujrathi",2765,2702,2018.11.13,blitz,1/2-1/2,C53
353,"Averbakh, Yuri L","Aronian, Levon",,,1954.??.??,team,1-0,E74
354,"Miroshnichenko, Evgenij","Aronian, Levon",2599,2645,2004.05.30,,0-1,A15
355,"Esipenko, Andrey","Aronian, Levon",2624,2758,2019.10.12,,0-1,D37
356,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2760,2021.06.20,rapid,1/2-1/2,E60
357,"Aronian, Levon","Carlsen, Magnus",2759,2693,2007.06.03,,1/2-1/2,E10
358,"Aronian, Levon","Jakovenko, Dmitry",2786,2736,2009.11.16,,1-0,D45
359,"Petrosian, Tigran L","Aronian, Levon",2601,2775,2019.12.29,blitz,1-0,B32
360,"Aronian, Levon","Nielsen, Peter Heine",2741,2626,2007.10.31,team-tourn,1/2-1/2,B14
361,"Aronian, Levon","Korchenov, Viktor",,,1951.??.??,,0-1,C97
362,"Aronian, Levon","Dominguez Perez, Leinier",2785,2756,????.??.??,,1-0,
363,"Robson, Ray","Aronian, Levon",2681,2785,2022.04.25,k.o.,0-1,C65
364,"Aronian, Levon","Areshchenko, Alexander",2773,2678,2020.09.19,,1/2-1/2,A36
365,"Aronian, Levon","Karpov, Anatoly",2649,2693,2003.10.17,,1-0,E39
366,"Adams, Michael","Aronian, Levon",2726,2739,2008.01.23,tourn,1/2-1/2,C88
367,"Fedorchuk, Sergey A","Aronian, Levon",2365,2330,1995.??.??,,1-0,D76
368,"Aronian, Levon","Potkin, Vladimir",2815,2621,2014.06.17,rapid,1-0,D10
369,"Topalov, Veselin","Aronian, Levon",2798,2780,2015.06.15,,0-1,C53
370,"Aronian, Levon","Adams, Michael",2752,2707,2006.01.19,tourn,1/2-1/2,E46
371,"Nakamura, Hikaru","Aronian, Levon",2793,2788,2015.12.10,swiss,1/2-1/2,E05
372,"Aronian, Levon","Morozevich, Alexander",2752,2721,2006.03.25,rapid,0-1,B20
373,"Aronian, Levon","Carlsen, Magnus",2805,2877,2014.08.31,tourn,0-1,A50
374,"Aronian, Levon","Keymer, Vincent",2763,2516,2019.04.26,tourn,1/2-1/2,B80
375,"Aronian, Levon","Korobov, Anton",2765,2671,2022.05.21,rapid,1-0,B50
376,"Khurtsidze, Natia","Aronian, Levon",,,1998.01.20,,0-1,D76
377,"Nakamura, Hikaru","Aronian, Levon",2777,2767,2018.12.01,,1/2-1/2,C67
378,"Ribli, Zoltan","Aronian, Levon",2603,2675,2004.11.28,team,1/2-1/2,D39
379,"Le, Quang Liem","Aronian, Levon",2712,2815,2014.06.20,swiss (blitz),0-1,D00
380,"Gelfand, Boris","Aronian, Levon",2761,2826,2014.02.04,rapid,1/2-1/2,E06
381,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2765,2015.12.13,swiss,1/2-1/2,A34
382,"Aronian, Levon","Dubov, Daniil",2782,2714,2021.11.11,,1-0,C78
383,"Shakirov, A.","Aronian, Levon",2684,2792,2016.02.14,,0-1,C67
384,"Christiansen, Johan Sebastian","Aronian, Levon",2495,2805,2017.12.26,swiss (rapid),0-1,B06
385,"Aronian, Levon","Vachier Lagrave, Maxime",2765,2781,2018.12.13,k.o.,1/2-1/2,D85
386,"Wesley, George","Aronian, Levon",2792,2797,2018.03.16,,1-0,C88
387,"Aronian, Levon","Vachier Lagrave, Maxime",2784,2788,2016.04.24,tourn,1/2-1/2,D14
388,"Aronian, Levon","Dominguez Perez, Leinier",2784,2732,2015.10.14,blitz,1/2-1/2,A35
389,"Aronian, Levon","Ilivitsky, Grigory",,,1948.??.??,,1/2-1/2,E16
390,"Aronian, Levon","Gurcan, Selim",2587,2307,2000.06.15,swiss,1-0,B81
391,"Nakamura, Hikaru","Aronian, Levon",2787,2792,2016.06.19,tourn (blitz),1/2-1/2,D02
392,"Aronian, Levon","Ding, Liren",2782,2799,2021.12.06,,1/2-1/2,A45
393,"Artemiev, Victor","Aronian, Levon",2746,2758,2019.11.14,,1/2-1/2,A06
394,"Nakamura, Hikaru","Aronian, Levon",,,2016.03.29,swiss,1/2-1/2,D38
395,"Aronian, Levon","Nepomniachtchi, Ian",2789,2751,2017.08.23,k.o. (blitz),0-1,A45
396,"Aronian, Levon","Giri, Anish",2767,2782,2018.09.20,,1-0,A47
397,"Aronian, Levon","Mnatsakanian, Eduard",,,1957.??.??,,1/2-1/2,C91
398,"Kramnik, Vladimir","Aronian, Levon",2753,2781,2021.06.22,blitz,0-1,
399,"Vachier Lagrave, Maxime","Aronian, Levon",2757,2797,2015.01.24,tourn,1/2-1/2,E05
400,"Adly, Ahmed","Aronian, Levon",2626,2765,2018.12.29,swiss (blitz),0-1,E05
401,"Aronian, Levon","Ivanchuk, Vassily",2809,2729,2017.09.15,,1-0,A13
402,"Aronian, Levon","Kramnik, Vladimir",2783,2780,2010.09.07,tourn,0-1,E04
403,"Aronian, Levon","Vaganian, Rafael A",2587,2618,2000.06.09,,0-1,A30
404,"Karjakin, Sergey","Aronian, Levon",2750,2765,2019.08.14,blitz,1-0,C47
405,"Aronian, Levon","Dubov, Daniil",2781,2714,2021.06.28,,1-0,D45
406,"Aronian, Levon","Matlakov, Maxim",2785,2674,2022.04.02,rapid,0-1,B50
407,"Aronian, Levon","Morozevich, Alexander",2744,2741,2007.03.24,rapid,0-1,E65
408,"Aronian, Levon","Gutov, Andrey",,,1996.11.28,,1-0,B17
409,"Kasparov, Sergey","Aronian, Levon",2435,2610,2003.04.19,swiss,1/2-1/2,C67
410,"Nakamura, Hikaru","Aronian, Levon",2780,2801,2017.11.25,swiss,1/2-1/2,C89
411,"Galkin, Alexander","Aronian, Levon",2535,2518,1999.09.26,,1/2-1/2,C87
412,"Aronian, Levon","Nisipeanu, Liviu Dieter",2781,2683,2015.11.19,,1/2-1/2,A21
413,"Aronian, Levon","Fressinet, Laurent",2792,2687,2016.06.12,tourn (blitz),1/2-1/2,E05
414,"Mamedyarov, Shakhriyar","Aronian, Levon",2762,2782,2021.10.04,,1/2-1/2,D39
415,"Aronian, Levon","Dautov, Rustem",2562,2630,2002.02.02,,1/2-1/2,C24
416,"Aronian, Levon","Caruana, Fabiano",2764,2822,2018.06.03,,1/2-1/2,D39
417,"Paravyan, David","Aronian, Levon",2647,2781,2020.12.24,blitz,1/2-1/2,C50
418,"Bacrot, Etienne","Aronian, Levon",2627,2528,2001.05.23,k.o.,1/2-1/2,E11
419,"Ding, Liren","Aronian, Levon",2801,2775,2019.12.04,k.o.,1-0,D37
420,"Carlsen, Magnus","Aronian, Levon",2881,2778,2021.04.30,,1/2-1/2,
421,"Dubov, Daniil","Aronian, Levon",2714,2782,2021.11.11,,1-0,D28
422,"Aronian, Levon","Inarkiev, Ernesto",2768,2675,2009.08.23,,1-0,D45
423,"So, Wesley","Aronian, Levon",2779,2765,2015.08.26,,0-1,E20
424,"Carlsen, Magnus","Aronian, Levon",2847,2782,2021.09.02,rapid,1/2-1/2,
425,"Aronian, Levon","Li, Chao b",2784,2755,2016.04.21,tourn,1/2-1/2,D15
426,"Aronian, Levon","Carlsen, Magnus",2741,2698,2006.11.12,tourn,1-0,E15
427,"Gelfand, Boris","Aronian, Levon",2750,2782,2010.03.21,,1/2-1/2,D80
428,"Kramnik, Vladimir","Aronian, Levon",2791,2801,2010.11.18,tourn (blitz),1/2-1/2,D45
429,"Aronian, Levon","Grischuk, Alexander",2778,2784,2020.06.09,,1-0,
430,"Aronian, Levon","Kramnik, Vladimir",2808,2785,2011.03.22,tourn (rapid),1-0,D35
431,"Aronian, Levon","Vera Gonzalez Quevedo, Reynaldo",2455,2535,1998.01.24,,0-1,D02
432,"Aronian, Levon","Grandelius, Nils",2784,2649,2016.04.18,tourn (blitz),1/2-1/2,A48
433,"Aronian, Levon","Rapport, Richard",2765,2776,2022.05.22,blitz,1-0,E73
434,"Aronian, Levon","Vallejo Pons, Francisco",2744,2679,2007.03.17,rapid,1-0,D45
435,"Aronian, Levon","Eljanov, Pavel",2739,2692,2008.??.??,,1/2-1/2,A29
436,"Aronian, Levon","Nepomniachtchi, Ian",2780,2767,2017.01.17,tourn,1/2-1/2,A65
437,"Aronian, Levon","Gelfand, Boris",2783,2739,2010.11.07,tourn,1-0,E01
438,"Aronian, Levon","Duda, Jan Krzysztof",2780,2739,2018.10.02,,1/2-1/2,A25
439,"Aronian, Levon","Grischuk, Alexander",2752,2775,2019.06.04,,1/2-1/2,
440,"Saric, Ivan","Aronian, Levon",2666,2797,2015.01.10,,1/2-1/2,C50
441,"Aronian, Levon","Erigaisi, Arjun",2781,2567,2021.04.05,,0-1,A46
442,"Aronian, Levon","Nakamura, Hikaru",2778,2829,2020.11.24,tourn,1/2-1/2,
443,"Leko, Peter","Aronian, Levon",2741,2763,2008.06.12,,1/2-1/2,C89
444,"Saric, Ivan","Aronian, Levon",2662,2801,2017.10.30,team-swiss,1/2-1/2,C89
445,"Carlsen, Magnus","Aronian, Levon",2733,2739,2008.03.18,,0-1,C67
446,"Aronian, Levon","Olafsson, Helgi",2648,2504,2004.03.18,k.o. (rapid),1-0,E38
447,"Aronian, Levon","Nepomniachtchi, Ian",2789,2751,2017.08.23,k.o. (blitz),1-0,A45
448,"Aronian, Levon","Morozevich, Alexander",2750,2771,2009.03.24,,1-0,E04
449,"Aronian, Levon","Vachier Lagrave, Maxime",2792,2789,2016.06.17,tourn (rapid),1/2-1/2,D14
450,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C50
451,"Le, Quang Liem","Aronian, Levon",2709,2782,2021.08.06,,1/2-1/2,
452,"Berg Hansen, Sune","Aronian, Levon",2566,2802,2011.11.07,,0-1,C53
453,"Grischuk, Arina","Aronian, Levon",2777,2773,2020.09.18,blitz,1/2-1/2,A07
454,"Caruana, Fabiano","Aronian, Levon",2811,2777,2015.02.13,blitz,1/2-1/2,C65
455,"Aronian, Levon","Radjabov, Teimour",2778,2758,2021.01.03,,1/2-1/2,
456,"Huebner, Robert","Aronian, Levon",2604,2648,2004.02.29,tourn (blitz),1/2-1/2,A46
457,"Ding, Liren","Aronian, Levon",2805,2752,2019.07.06,,1/2-1/2,A14
458,"Gelfand, Boris","Aronian, Levon",2758,2786,2009.11.11,tourn,1-0,D47
459,"Vidit, Santosh Gujrathi","Aronian, Levon",2689,2785,2016.12.28,swiss (rapid),1/2-1/2,D39
460,"Radjabov, Teimour","Aronian, Levon",2765,2781,2021.03.13,,1/2-1/2,D38
461,"Erigaisi, Arjun","Aronian, Levon",2567,2781,2021.06.27,rapid,0-1,
462,"Aronian, Levon","Agdestein, Simen",2815,2628,2014.06.02,blitz,1-0,E15
463,"Ponomariov, Ruslan","Aronian, Levon",2731,2803,2013.12.12,rapid,1/2-1/2,C67
464,"Mamedyarov, Shakhriyar","Aronian, Levon",2774,2752,2019.06.30,,1/2-1/2,
465,"Aronian, Levon","Grischuk, Alexander",2783,2760,2010.11.13,tourn,1/2-1/2,D38
466,"Leko, Peter","Aronian, Levon",2691,2805,2017.12.27,swiss (rapid),0-1,C67
467,"Korchenov, Viktor","Aronian, Levon",,,1959.??.??,,1-0,A27
468,"Aronian, Levon","Caruana, Fabiano",2765,2808,2015.08.23,,1-0,D37
469,"Aronian, Levon","Abasov, Nijat Azad",2756,2641,2019.10.11,,1/2-1/2,D38
470,"Iordachescu, Viorel","Aronian, Levon",2550,2606,2003.06.08,swiss,1/2-1/2,C88
471,"Keymer, Vincent","Aronian, Levon",2664,2772,2022.02.09,,1-0,
472,"Carlsen, Magnus","Aronian, Levon",2855,2792,2016.06.09,tourn (rapid),1-0,C65
473,"Giri, Anish","Aronian, Levon",2775,2809,2017.07.13,,1/2-1/2,A28
474,"Aronian, Levon","Solak, Dragan",2773,2594,2020.08.21,,1-0,
475,"Aronian, Levon","Radjabov, Teimour",2797,2734,2014.12.16,swiss,1/2-1/2,E90
476,"Koneru, Humpy","Aronian, Levon",2586,2782,2021.08.02,,0-1,
477,"Aronian, Levon","Vachier Lagrave, Maxime",2764,2789,2018.06.24,tourn (rapid),1/2-1/2,A04
478,"Aronian, Levon","Caruana, Fabiano",2782,2800,2021.09.08,,1/2-1/2,
479,"Ivanchuk, Vassily","Aronian, Levon",2750,2744,2007.02.25,tourn,1-0,D38
480,"Aronian, Levon","Mamedyarov, Shakhriyar",2764,2808,2018.06.16,blitz,1/2-1/2,C55
481,"Wang, Hao","Aronian, Levon",2710,2797,2014.12.17,swiss,1-0,D97
482,"Gustafsson, Jan","Aronian, Levon",,,2004.02.29,,0-1,D37
483,"Aronian, Levon","Duda, Jan Krzysztof",2781,2743,2020.11.24,,1-0,C24
484,"Aronian, Levon","Yilmaz, Mustafa",2782,2626,2021.11.04,,1/2-1/2,
485,"Sokolsky, Juraj","Aronian, Levon",,,1949.10.??,,1/2-1/2,A53
486,"Wang, Hao","Aronian, Levon",2726,2816,2012.09.04,team-swiss,1/2-1/2,C45
487,"Aronian, Levon","Fernandez Romero, Ernesto",2518,2214,2000.01.15,swiss,1-0,A46
488,"Aronian, Levon","Adams, Michael",2785,2751,2017.02.19,swiss,1/2-1/2,C53
489,"Yu, Yangyi","Aronian, Levon",2729,2785,2016.12.26,rapid,1/2-1/2,C84
490,"Aronian, Levon","Giri, Anish",2786,2793,2016.03.20,tourn,1/2-1/2,D43
491,"Mamedyarov, Shakhriyar","Aronian, Levon",2782,2782,2021.08.31,rapid,1-0,
492,"Aronian, Levon","Giri, Anish",2767,2782,2018.09.20,,1/2-1/2,C42
493,"Aronian, Levon","Nepomniachtchi, Ian",2772,2773,2019.11.26,blitz,1/2-1/2,A29
494,"Gelfand, Boris","Aronian, Levon",,,2014.02.01,rapid,0-1,D02
495,"Nakamura, Hikaru","Aronian, Levon",2520,2610,2003.03.17,swiss (blitz),1/2-1/2,D39
496,"Aronian, Levon","Giri, Anish",2792,2782,2016.06.17,tourn (rapid),1-0,D85
497,"Aronian, Levon","Kramnik, Vladimir",2764,2792,2018.06.21,tourn (rapid),1/2-1/2,C50
498,"Aronian, Levon","Postny, Evgeny",2684,2557,2005.02.22,swiss,1-0,E16
499,"Aronian, Levon","Tomashevsky, Evgeny",2825,2738,2012.06.07,tourn (blitz),1/2-1/2,A07
500,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2784,2021.02.10,rapid,0-1,B90
501,"Aronian, Levon","Bacrot, Etienne",2355,2395,1995.??.??,,0-1,A07
502,"Inarkiev, Ernesto","Aronian, Levon",2671,2783,2010.08.08,rapid,1/2-1/2,C65
503,"Aronian, Levon","Carlsen, Magnus",2802,2826,2011.12.08,swiss,1/2-1/2,D15
504,"Kramnik, Vladimir","Aronian, Levon",2772,2759,2007.05.05,match (rapid),0-1,A30
505,"Vallejo Pons, Francisco","Aronian, Levon",2705,2781,2010.02.14,,1/2-1/2,C67
506,"Mamedyarov, Shakhriyar","Aronian, Levon",2801,2767,2018.08.15,tourn (rapid),1-0,A13
507,"Aronian, Levon","So, Wesley",2812,2719,2014.01.18,tourn,1-0,A16
508,"Topalov, Veselin","Aronian, Levon",2777,2737,2008.09.03,,1/2-1/2,D11
509,"So, Wesley","Aronian, Levon",2778,2782,2021.10.02,,1/2-1/2,C42
510,"Aronian, Levon","Gasthofer, Viktor",,,2002.03.28,swiss,1-0,C17
511,"Aronian, Levon","Bluvshtein, Mark",,,2004.02.17,,1-0,E32
512,"Tomashevsky, Evgeny","Aronian, Levon",2702,2801,2018.04.29,team-tourn,1/2-1/2,A18
513,"Radjabov, Teimour","Aronian, Levon",2784,2825,2012.06.07,tourn (blitz),1-0,D11
514,"Aronian, Levon","Caruana, Fabiano",2792,2807,2016.08.08,,1/2-1/2,E10
515,"Gurevich, Mikhail","Aronian, Levon",2652,2724,2005.12.10,k.o.,0-1,E32
516,"Giri, Anish","Aronian, Levon",2777,2782,2021.09.28,,1-0,C78
517,"Aronian, Levon","Harikrishna, Pentala",2528,2504,2001.05.25,,1-0,B33
518,"Lysyj, Igor","Aronian, Levon",2648,2813,2013.08.14,k.o.,1/2-1/2,E32
519,"Aronian, Levon","Collas, Didier",2310,2380,1996.??.??,,1/2-1/2,B01
520,"Mamedyarov, Shakhriyar","Aronian, Levon",2809,2794,2018.03.11,tourn,1/2-1/2,E32
521,"Aronian, Levon","Adams, Michael",2777,2738,2015.02.08,tourn,1/2-1/2,A29
522,"Aronian, Levon","Wesley, George",2809,2810,2017.07.01,,1/2-1/2,D38
523,"Ivanchuk, Vassily","Aronian, Levon",2741,2761,2006.10.28,team-tourn,1-0,E55
524,"Aronian, Levon","Anand, Viswanathan",2802,2811,2011.11.19,tourn,1/2-1/2,D37
525,"Aronian, Levon","Mamedyarov, Shakhriyar",2830,2757,2014.03.14,tourn,1-0,D38
526,"Markus, Robert","Aronian, Levon",2591,2724,2005.08.03,team-swiss,1/2-1/2,E05
527,"Aronian, Levon","Nakamura, Hikaru",2813,2772,2013.09.13,,1-0,E71
528,"Dominguez Perez, Leinier","Aronian, Levon",2719,2786,2009.11.17,,1/2-1/2,C60
529,"Aronian, Levon","Spraggett, Kevin",2684,2589,2005.01.27,swiss,1-0,A62
530,"Minasian, Ara","Aronian, Levon",2473,2571,2002.06.17,match (rapid),1/2-1/2,B51
531,"Grischuk, Alexander","Aronian, Levon",2792,2815,2014.06.02,tourn (blitz),1/2-1/2,C24
532,"Aronian, Levon","Kosteniuk, Alexandra",2772,2516,2022.02.19,,1-0,B13
533,"Aronian, Levon","Caruana, Fabiano",2765,2786,2022.05.23,blitz,1/2-1/2,B90
534,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C54
535,"Aronian, Levon",erigaisi arjun,2782,2627,2021.11.21,blitz,0-1,B76
536,"Aronian, Levon","Morozevich, Alexander",2825,2769,2012.06.13,swiss,0-1,
537,"Aronian, Levon","Navara, David",2758,2717,2019.10.26,,1/2-1/2,B10
538,"Aronian, Levon","Anand, Viswanathan",2750,2792,2007.08.19,match (rapid),1/2-1/2,E20
539,"Dubinin, Ivan","Aronian, Levon",,,1947.02.??,,1-0,B02
540,"Aronian, Levon","Miezis, Normunds",2584,2498,2002.02.16,,1/2-1/2,A46
541,"So, Wesley","Aronian, Levon",2770,2773,2020.05.21,,1/2-1/2,E06
542,"Giri, Anish","Aronian, Levon",2782,2767,2018.09.20,,1/2-1/2,A56
543,"Carlsen, Magnus","Aronian, Levon",2823,2807,2011.09.03,tourn (rapid),0-1,A36
544,"Aronian, Levon","Bauer, Christian",2649,2602,2003.12.14,,1/2-1/2,A90
545,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,1-0,C50
546,"Aronian, Levon","Sutovsky, Emil",2741,2655,2007.11.06,team-tourn,1-0,A31
547,"Duda, Jan Krzysztof","Aronian, Levon",2738,2765,2018.12.30,blitz,1-0,A13
548,"Aronian, Levon","Nepomniachtchi, Ian",2783,2706,2010.09.25,team-swiss,1/2-1/2,D85
549,"Savchenko, Boris","Aronian, Levon",2632,2801,2010.11.16,,0-1,C45
550,"Geanta, Horia Ioan","Aronian, Levon",2205,2455,1998.??.??,swiss,1/2-1/2,B76
551,"Aronian, Levon","Svidler, Peter",2802,2755,2011.11.24,tourn,1-0,D93
552,"Ftacnik, Lubomir","Aronian, Levon",,,2001.10.06,team,1-0,A17
553,"Aronian, Levon","Ponomariov, Ruslan",2801,2744,2010.11.17,,1-0,D30
554,"Aronian, Levon","Nakamura, Hikaru",2797,2767,2014.11.25,match (blitz),1/2-1/2,D78
555,"Aronian, Levon","Ivanchuk, Vassily",2750,2779,2009.02.26,,0-1,E92
556,"Nepomniachtchi, Ian","Aronian, Levon",2751,2789,2017.08.23,k.o. (blitz),0-1,A16
557,"Anand, Viswanathan","Aronian, Levon",2783,2813,2013.05.08,tourn,1/2-1/2,C84
558,"Mamedyarov, Shakhriyar","Aronian, Levon",2764,2815,2012.12.18,blitz,0-1,D94
559,"Aronian, Levon","Radjabov, Teimour",2809,2724,2017.07.08,,1/2-1/2,E01
560,"Beliavsky, Alexander G","Aronian, Levon",2659,2562,2001.10.06,,1/2-1/2,B38
561,"Radjabov, Teimour","Aronian, Levon",2763,2782,2021.09.29,,1-0,C50
562,"Topalov, Veselin","Aronian, Levon",2816,2765,2015.09.01,,1/2-1/2,D39
563,"Aronian, Levon","Nakamura, Hikaru",2785,2750,2022.03.22,,1-0,D20
564,"Aronian, Levon","Demchenko, Anna",2785,2654,2022.03.13,rapid,1-0,E67
565,"Vachier Lagrave, Maxime","Aronian, Levon",2721,2783,2010.10.03,,0-1,D17
566,"Aronian, Levon","Erigaisi, Arjun",2781,2567,2021.04.05,,1/2-1/2,D02
567,"Belov, Vladimir","Aronian, Levon",2549,2606,2003.06.03,swiss,1/2-1/2,E32
568,"Aronian, Levon","Carlsen, Magnus",2744,2690,2007.02.18,tourn,1/2-1/2,E04
569,"Karjakin, Sergey","Aronian, Levon",2780,2802,2013.01.19,tourn,1/2-1/2,C88
570,"Anand, Viswanathan","Aronian, Levon",2757,2772,2019.11.10,blitz,1/2-1/2,C67
571,"Aronian, Levon","Lautier, Joel",2754,2658,2009.06.25,rapid,1/2-1/2,E15
572,"Artemiev, Vladislav","Aronian, Levon",2746,2758,2019.11.14,,1-0,A01
